trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,fold,fold_start_state
BR-000005,T2_Trend_Pullback_Continuation_v1.0,BR,SHORT,2024-05-22 19:00:00+03:00,2024-05-22 22:00:00+03:00,2024-05-22 22:00:00+03:00,58.1752722805,58.8327427174,0.657470436895,657.470436895,2024-05-23 14:00:00+03:00,58.7126905783,ATR_TRAILING_STOP,8,-0.817402985277,0.00304196187048,-0.820444947148,0.745556248971,0.443011684171,2024-05-22 17:00:00+03:00,3,1564.60759234,WF02,FLAT
BR-000006,T2_Trend_Pullback_Continuation_v1.0,BR,SHORT,2024-05-23 18:00:00+03:00,2024-05-23 19:00:00+03:00,2024-05-23 19:00:00+03:00,58.0260867001,58.8315043356,0.805417635529,805.417635529,2024-05-24 17:00:00+03:00,58.1551478182,ATR_TRAILING_STOP,14,-0.160241236941,0.00248318376923,-0.16272442071,0.211688692486,0.811473321197,2024-05-23 11:00:00+03:00,1,1266.72599736,WF02,FLAT
CNY-000004,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-22 16:00:00+03:00,2024-05-22 18:00:00+03:00,2024-05-22 18:00:00+03:00,14.6116387977,14.6635721226,0.0519333249146,51.9333249146,2024-05-27 16:00:00+03:00,14.3811663659,ATR_TRAILING_STOP,46,4.43785242211,0.0385109176678,4.39934150444,0.877543071434,6.09779929125,2024-05-22 15:00:00+03:00,2,20359.3401222,WF02,FLAT
MIX-000004,T2_Trend_Pullback_Continuation_v1.0,MIX,SHORT,2024-05-28 16:00:00+03:00,2024-05-28 17:00:00+03:00,2024-05-28 17:00:00+03:00,455038.26907,458762.451169,3724.18209841,3724182.09841,2024-05-29 19:00:00+03:00,455655.076907,ATR_TRAILING_STOP,18,-0.165622362144,5.37030667984e-07,-0.165622899174,0.128460989725,1.4497740269,2024-05-28 12:00:00+03:00,1,0.274214288385,WF02,FLAT
Si-000004,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-06 19:00:00+03:00,2024-06-06 20:00:00+03:00,2024-06-06 20:00:00+03:00,116666.960485,117214.847142,547.886656934,547886.656934,2024-06-07 17:00:00+03:00,117063.146033,ATR_TRAILING_STOP,13,-0.723115890801,3.65039004818e-06,-0.723119541191,0.657303234205,0.729009041573,2024-06-06 12:00:00+03:00,1,1.82105927464,WF02,FLAT
NG-000004,T2_Trend_Pullback_Continuation_v1.0,NG,LONG,2024-06-06 20:00:00+03:00,2024-06-06 21:00:00+03:00,2024-06-06 21:00:00+03:00,3.77440240882,3.68637510907,0.0880272997544,88.0272997544,2024-06-10 21:00:00+03:00,4.00888609075,ATR_TRAILING_STOP,32,2.66376093078,0.0227202243574,2.64104070642,0.230030229463,4.41658040569,2024-06-06 19:00:00+03:00,1,11111.7900609,WF02,FLAT
NG-000005,T2_Trend_Pullback_Continuation_v1.0,NG,LONG,2024-06-10 22:00:00+03:00,2024-06-11 00:00:00+03:00,2024-06-11 00:00:00+03:00,4.00389039505,3.8599832421,0.143907152951,143.907152951,2024-06-13 14:00:00+03:00,4.07854639572,ATR_TRAILING_STOP,21,0.518778942769,0.0138978498218,0.504881092947,0,1.70726147492,2024-06-10 20:00:00+03:00,2,6976.53975201,WF02,FLAT
CNY-000005,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-06-13 22:00:00+03:00,2024-06-14 00:00:00+03:00,2024-06-14 00:00:00+03:00,14.2260149331,14.2509800251,0.0249650920783,24.9650920783,2024-06-14 11:00:00+03:00,14.2509800251,INITIAL_STOP,2,-1,0.0801118615435,-1.08011186154,0,0,2024-06-13 16:00:00+03:00,2,44215.4870335,WF02,FLAT
MIX-000005,T2_Trend_Pullback_Continuation_v1.0,MIX,SHORT,2024-06-20 11:00:00+03:00,2024-06-20 14:00:00+03:00,2024-06-20 14:00:00+03:00,415774.303078,421861.820328,6087.51725049,6087517.25049,2024-06-21 10:00:00+03:00,419259.877082,ATR_TRAILING_STOP,6,-0.572577269381,3.2854116345e-07,-0.572577597922,0.67923381956,1.06656550179,2024-06-20 00:00:00+03:00,3,0.167479207249,WF02,FLAT
NG-000006,T2_Trend_Pullback_Continuation_v1.0,NG,SHORT,2024-06-24 15:00:00+03:00,2024-06-24 16:00:00+03:00,2024-06-24 16:00:00+03:00,3.61646067712,3.70004810513,0.0835874280081,83.5874280081,2024-06-24 18:00:00+03:00,3.70004810513,INITIAL_STOP,2,-1,0.0239270431889,-1.02392704319,0.759045708882,0.43604753489,2024-06-24 14:00:00+03:00,1,12071.705901,WF02,FLAT
