trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R
Si-000025,T3_MTF_Trend_v1.0,Si,LONG,2023-10-03 00:00:00+03:00,99.7,99.17806176709752,0.5219382329024853,2023-10-03 10:00:00+03:00,99.17806176709752,ATR_TRAILING_STOP,1,-1129.5173636244194,-1.0,0.5219382329024853,0.0,1.0,0.0,-0.5219382329024853,-1.001915935520644,2164.0824381521197,2.16408243815212,-1131.6814460625715,0.001,521.9382329024853,0.0019159355206439378
Si-000026,T3_MTF_Trend_v1.0,Si,LONG,2023-10-05 20:00:00+03:00,100.63,100.11259628435646,0.5174037156435389,2023-10-06 12:00:00+03:00,100.45749046064027,ATR_TRAILING_STOP,7,-372.82349510789413,-0.33341380075935123,0.1725095393597229,0.6099999999999994,0.33341380075935123,1.1789633154089174,-0.1725095393597229,-0.33534652750592325,2161.1761094003596,2.1611761094003596,-374.9846712172945,0.001,517.4037156435389,0.0019327267465719976
CNY-000019,T3_MTF_Trend_v1.0,CNY,LONG,2023-10-09 14:00:00+03:00,13.897,13.794406356240632,0.10259364375936819,2023-10-09 17:00:00+03:00,13.86174456762088,ATR_TRAILING_STOP,3,-381.24770259214046,-0.34364148778857484,0.03525543237912032,0.13700000000000045,0.34364148778857484,1.335365379178186,-0.03525543237912032,-0.3533886803373207,10813.871136010535,10.813871136010535,-392.061573728151,0.001,102.59364375936819,0.009747192548745853
Si-000027,T3_MTF_Trend_v1.0,Si,LONG,2023-10-09 15:00:00+03:00,102.01,101.19815884148463,0.811841158515378,2023-10-09 17:00:00+03:00,101.19815884148463,ATR_TRAILING_STOP,2,-1114.4507024516208,-1.0,0.811841158515378,0.23999999999999488,1.0,0.295624331782938,-0.811841158515378,-1.0012317680490956,1372.7447675720555,1.3727447675720554,-1115.823447219193,0.001,811.841158515378,0.0012317680490956013
CNY-000020,T3_MTF_Trend_v1.0,CNY,SHORT,2023-10-31 10:00:00+03:00,12.553,12.655335483606372,0.10233548360637101,2023-10-31 16:00:00+03:00,12.642323266891982,ATR_TRAILING_STOP,6,-964.9449356596954,-0.8728474595924014,0.08932326689198078,0.05900000000000105,0.8728474595924014,0.5765351168607556,-0.08932326689198078,-0.882619241234109,10802.83972177831,10.80283972177831,-975.7477753814737,0.001,102.33548360637101,0.009771781641707548
Si-000028,T3_MTF_Trend_v1.0,Si,SHORT,2023-10-31 10:00:00+03:00,92.19,92.79803635174441,0.608036351744417,2023-10-31 16:00:00+03:00,92.6466899042914,ATR_TRAILING_STOP,6,-828.6717235925261,-0.7510898040572657,0.45668990429140877,0.46999999999999886,0.7510898040572657,0.7729801000410572,-0.45668990429140877,-0.7527344425679913,1814.5172814325229,1.8145172814325228,-830.4862408739585,0.001,608.036351744417,0.0016446385107256576
CNY-000021,T3_MTF_Trend_v1.0,CNY,SHORT,2023-11-16 12:00:00+03:00,12.24,12.306826794723449,0.06682679472344866,2023-11-16 20:00:00+03:00,12.306826794723449,ATR_TRAILING_STOP,8,-1095.756349496483,-1.0,0.06682679472344866,0.002000000000000668,1.0,0.029928115036450997,-0.06682679472344866,-1.0149640575182206,16396.961039820697,16.3969610398207,-1112.1533105363037,0.001,66.82679472344866,0.014964057518220502
Si-000029,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-16 12:00:00+03:00,88.94,89.48318595650657,0.5431859565065764,2023-11-16 20:00:00+03:00,89.48318595650657,ATR_TRAILING_STOP,8,-1094.9876055706893,-1.0,0.5431859565065764,0.09999999999999432,1.0,0.18409901581979432,-0.5431859565065764,-1.001840990158198,2015.8614052044848,2.0158614052044848,-1097.0034669758938,0.001,543.1859565065764,0.0018409901581980478
Si-000030,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-20 11:00:00+03:00,88.73,89.38913301629867,0.6591330162986679,2023-11-22 12:00:00+03:00,88.39284111175392,ATR_TRAILING_STOP,31,554.4952991378659,0.5115187373549888,0.060000000000002274,0.980000000000004,0.09102866722855062,1.4868015647329431,0.33715888824607987,0.5100015929011796,1644.6112455239804,1.6446112455239805,552.850687892342,0.001,659.1330162986679,0.0015171444538091194
Si-000031,T3_MTF_Trend_v1.0,Si,LONG,2023-12-06 13:00:00+03:00,93.36,92.85795868944996,0.502041310550041,2023-12-06 14:00:00+03:00,92.85795868944996,ATR_TRAILING_STOP,1,-1089.5460777798537,-1.0,0.502041310550041,0.0,1.0,0.0,-0.502041310550041,-1.0019918679578468,2170.231920927258,2.1702319209272583,-1091.716309700781,0.001,502.041310550041,0.0019918679578467178
CNY-000022,T3_MTF_Trend_v1.0,CNY,SHORT,2023-12-12 12:00:00+03:00,12.581,12.65591595779839,0.07491595779839066,2023-12-14 13:00:00+03:00,12.55194159029446,ATR_TRAILING_STOP,31,420.7082683292223,0.38788010671558115,0.0129999999999999,0.11500000000000021,0.17352778209129652,1.5350534569614838,0.029058409705539745,0.37453181578548134,14478.021082104082,14.478021082104082,406.2302472471182,0.001,74.91595779839066,0.013348290930099834
Si-000032,T3_MTF_Trend_v1.0,Si,SHORT,2023-12-12 12:00:00+03:00,90.4,90.9769151120911,0.5769151120911005,2023-12-14 14:00:00+03:00,90.05257985104508,ATR_TRAILING_STOP,32,649.5538257750269,0.6022032386977297,0.11999999999999034,1.0300000000000011,0.20800287162705,1.7853579814656584,0.34742014895492446,0.6004698814341708,1869.6492639501525,1.8696492639501525,647.6841765110768,0.001,576.9151120911005,0.0017333572635588896
Si-000033,T3_MTF_Trend_v1.0,Si,SHORT,2023-12-29 12:00:00+03:00,89.5,90.10643504718615,0.606435047186153,2023-12-29 13:00:00+03:00,90.10643504718615,ATR_TRAILING_STOP,1,-1085.1057564479565,-1.0,0.606435047186153,0.0,1.0,0.0,-0.606435047186153,-1.0016489812134703,1789.3190070112641,1.7893190070112641,-1086.8950754549678,0.001,606.435047186153,0.0016489812134703968
CNY-000023,T3_MTF_Trend_v1.0,CNY,SHORT,2023-12-29 12:00:00+03:00,12.531,12.625771329187002,0.09477132918700093,2023-12-29 17:00:00+03:00,12.625771329187002,ATR_TRAILING_STOP,5,-1088.697118863591,-1.0,0.09477132918700093,0.011000000000001009,1.0,0.11606885852889141,-0.09477132918700093,-1.0105517144117164,11487.621079107112,11.487621079107113,-1100.1847399426981,0.001,94.77132918700093,0.010551714411716434
Si-000034,T3_MTF_Trend_v1.0,Si,LONG,2024-01-03 21:00:00+03:00,92.19,91.68228354057086,0.5077164594291332,2024-01-04 11:00:00+03:00,91.68228354057086,ATR_TRAILING_STOP,5,-1074.2368056934067,-1.0,0.5077164594291332,0.09000000000000341,1.0,0.1772642945261174,-0.5077164594291332,-1.0019696032725123,2115.8203279469376,2.1158203279469374,-1076.3526260213537,0.001,507.71645942913324,0.001969603272512341
CNY-000024,T3_MTF_Trend_v1.0,CNY,SHORT,2024-01-11 10:00:00+03:00,12.382,12.449073048532984,0.06707304853298446,2024-01-16 18:00:00+03:00,12.187871747061976,ATR_TRAILING_STOP,53,3119.152995498983,2.8942810440851994,0.0129999999999999,0.2789999999999999,0.19381853493071663,4.159643941974641,0.1941282529380235,2.8793719260136057,16067.486047457449,16.06748604745745,3103.0855094515255,0.001,67.07304853298446,0.014909118071593702
Si-000035,T3_MTF_Trend_v1.0,Si,SHORT,2024-01-11 10:00:00+03:00,88.95,89.46930685068614,0.5193068506861351,2024-01-16 18:00:00+03:00,88.13921403385218,ATR_TRAILING_STOP,53,1660.3848171815614,1.5612849417961006,0.12999999999999545,1.4300000000000068,0.25033368966389086,2.753670586302909,0.8107859661478187,1.5593592980294553,2047.8706915344508,2.0478706915344507,1658.336946490027,0.001,519.3068506861351,0.0019256437666453816
