trade_id,strategy_id,symbol,direction,signal_time,round_level,round_level_step,penetration_points,penetration_atr,signal_open,signal_high,signal_low,signal_close,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,target_price,target_distance_points,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,H1_context_time,H1_ADX14,H1_ATR14,H1_EMA200_slope_ATR,quantity
CNY-000023,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-01-10T00:00:00+0300,10.2,0.05,0.009999999999999787,0.5446372403780128,10.21,10.21,10.19,10.21,2023-01-10T00:00:00+0300,10.21,10.18816391549115,0.021836084508850107,21.836084508850107,10.225,0.014999999999998792,2023-01-10T09:15:00+0300,10.18816391549115,STOP,1,-1.0,0.09159151216828298,-1.091591512168283,1.0,0.9159151216828103,2023-01-09T23:00:00+0300,36.01968469481534,0.057026377068095324,,43148.165638911385
Si-000023,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-10T11:15:00+0300,69.8,0.1,0.060000000000002274,0.3636250289584938,69.86,69.88,69.74,69.84,2023-01-10T11:15:00+0300,69.84,69.72349948567296,0.11650051432704345,116.50051432704345,69.85,0.009999999999990905,2023-01-10T11:30:00+0300,69.72349948567296,STOP,1,-1.0,0.01716730618360658,-1.0171673061836066,1.0,0.08583653091795483,2023-01-10T11:00:00+0300,50.82961632587007,0.3649203261404283,,8108.714131672375
Si-000024,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-10T11:45:00+0300,69.7,0.1,0.04999999999999716,0.31791479852131144,69.71,69.73,69.65,69.72,2023-01-10T11:45:00+0300,69.72,69.6342725157078,0.08572748429219246,85.72748429219246,69.75,0.030000000000001137,2023-01-10T12:00:00+0300,69.6342725157078,STOP,1,-1.0,0.023329740940294313,-1.0233297409402944,1.0,0.34994611410442794,2023-01-10T11:00:00+0300,50.82961632587007,0.3649203261404283,,10907.359601646627
Si-000025,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-10T12:30:00+0300,69.8,0.1,0.04999999999999716,0.3009413212684839,69.74,69.85,69.72,69.76,2023-01-10T12:30:00+0300,69.76,69.86661453461733,0.10661453461732151,106.61453461732151,69.75,0.010000000000005116,2023-01-10T12:45:00+0300,69.75,ROUND_LEVEL_MIDPOINT_TARGET,1,0.09379584158856732,0.01875916831770387,0.07503667327086345,0.37518336635400273,0.09379584158856732,2023-01-10T12:00:00+0300,51.09729550836284,0.3617117314161115,,8680.727726854091
Si-000026,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-10T13:45:00+0300,69.6,0.1,0.030000000000001137,0.20067227556317432,69.62,69.63,69.57,69.63,2023-01-10T13:45:00+0300,69.63,69.5550502517521,0.07494974824788869,74.94974824788869,69.65,0.020000000000010232,2023-01-10T14:00:00+0300,69.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.26684545935847925,0.02668454593583427,0.24016091342264498,0.13342272967905,0.26684545935847925,2023-01-10T13:00:00+0300,51.44036202964174,0.36087517917210316,,12357.42916564723
Si-000027,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-10T14:30:00+0300,69.7,0.1,0.04999999999999716,0.3659486694144142,69.7,69.75,69.69,69.69,2023-01-10T14:30:00+0300,69.69,69.76366311840401,0.07366311840401352,73.66311840401352,69.65,0.03999999999999204,2023-01-10T15:00:00+0300,69.65,ROUND_LEVEL_MIDPOINT_TARGET,2,0.5430125803337243,0.027150629016691623,0.5158619513170327,0.5430125803339173,0.5430125803337243,2023-01-10T14:00:00+0300,51.75892379940072,0.3479555235169534,,12603.465103312958
Si-000028,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-10T18:00:00+0300,69.9,0.1,0.05999999999998806,0.4827587461019946,69.9,69.96,69.84,69.89,2023-01-10T18:00:00+0300,69.89,69.97242856819983,0.08242856819983047,82.42856819983047,69.85,0.04000000000000625,2023-01-10T18:15:00+0300,69.85,ROUND_LEVEL_MIDPOINT_TARGET,1,0.48526864985735035,0.024263432492863723,0.46100521736448663,0.12131716246438068,0.48526864985735035,2023-01-10T17:00:00+0300,52.525457097959624,0.3131881505709735,,11321.315889936472
CNY-000024,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-01-10T18:00:00+0300,10.25,0.05,0.009999999999999787,0.39683713944917287,10.27,10.28,10.24,10.26,2023-01-10T18:00:00+0300,10.26,10.237480074568152,0.022519925431847554,22.519925431847554,10.275,0.015000000000000568,2023-01-10T18:30:00+0300,10.275,ROUND_LEVEL_MIDPOINT_TARGET,2,0.6660768058666683,0.08881024078221907,0.5772665650844492,0.8881024078221718,0.6660768058666683,2023-01-10T17:00:00+0300,40.483213086335866,0.051359015790275755,,41381.22752171865
CNY-000025,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-01-10T19:15:00+0300,10.3,0.05,0.009999999999999787,0.3709080710270797,10.28,10.31,10.26,10.28,2023-01-10T19:15:00+0300,10.28,10.31269608584475,0.032696085844751366,32.696085844751366,10.275,0.004999999999999005,2023-01-10T19:45:00+0300,10.275,ROUND_LEVEL_MIDPOINT_TARGET,2,0.152923503557587,0.06116940142304697,0.09175410213454002,0.30584700711522833,0.152923503557587,2023-01-10T19:00:00+0300,37.31415137745379,0.05112078402324782,,28666.48081656249
Si-000029,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-10T19:30:00+0300,69.8,0.1,0.060000000000002274,0.5585133018308223,69.84,69.84,69.74,69.84,2023-01-10T19:30:00+0300,69.84,69.7292571940895,0.11074280591050467,110.74280591050467,69.85,0.009999999999990905,2023-01-10T19:45:00+0300,69.85,ROUND_LEVEL_MIDPOINT_TARGET,1,0.09029931938036925,0.018059863876090276,0.07223945550427897,0.2708979581413644,0.09029931938036925,2023-01-10T19:00:00+0300,50.343273681958706,0.29785100738007386,,8465.578881406156
Si-000030,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-11T11:45:00+0300,69.6,0.1,0.030000000000001137,0.24892588709699442,69.61,69.67,69.57,69.62,2023-01-11T11:45:00+0300,69.62,69.55794822011086,0.062051779889145564,62.051779889145564,69.65,0.030000000000001137,2023-01-11T12:15:00+0300,69.55794822011086,STOP,2,-1.0,0.03223114636796826,-1.0322311463679683,1.0,0.3223114636796185,2023-01-11T11:00:00+0300,42.34326265671699,0.2568739979467489,,15119.2956426098
Si-000031,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-11T13:15:00+0300,69.0,0.1,0.09000000000000341,0.43118167243842065,69.07,69.08,68.91,69.03,2023-01-11T13:15:00+0300,69.03,68.88912712766964,0.1408728723303625,140.8728723303625,69.05,0.01999999999999602,2023-01-11T13:30:00+0300,69.05,ROUND_LEVEL_MIDPOINT_TARGET,1,0.14197197564832642,0.014197197564835467,0.12777477808349094,0.4259159269450801,0.14197197564832642,2023-01-11T13:00:00+0300,42.87057478627513,0.31939645741326883,,6591.013670473927
CNY-000026,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-01-11T13:30:00+0300,10.15,0.05,0.019999999999999574,0.4894288103507694,10.15,10.17,10.14,10.14,2023-01-11T13:30:00+0300,10.14,10.174086396137094,0.03408639613709319,34.08639613709319,10.125,0.015000000000000568,2023-01-11T13:45:00+0300,10.125,ROUND_LEVEL_MIDPOINT_TARGET,1,0.4400582549023833,0.058674433986982216,0.38138382091540113,0.29337216993490484,0.4400582549023833,2023-01-11T13:00:00+0300,27.2090674467352,0.058561982437830146,,27522.46697763528
Si-000032,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-11T15:45:00+0300,68.7,0.1,0.01999999999999602,0.10429050943869045,68.67,68.72,68.64,68.67,2023-01-11T15:45:00+0300,68.67,68.73917720040647,0.06917720040647168,69.17720040647168,68.65,0.01999999999999602,2023-01-11T16:00:00+0300,68.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.28911259609350964,0.02891125960935672,0.26020133648415295,0.43366889414036724,0.28911259609350964,2023-01-11T15:00:00+0300,46.08528415585892,0.3249387821573583,,13439.130296201733
Si-000033,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-11T16:45:00+0300,68.6,0.1,0.04999999999999716,0.28549260266622567,68.6,68.64,68.55,68.64,2023-01-11T16:45:00+0300,68.64,68.53248641137002,0.10751358862998472,107.51358862998472,68.65,0.010000000000005116,2023-01-11T17:00:00+0300,68.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.09301149861549865,0.018602299723090215,0.07440919889240843,0.7440919889235927,0.09301149861549865,2023-01-11T16:00:00+0300,47.683277336469054,0.3131574405746906,,8669.606001621198
Si-000034,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-11T18:15:00+0300,68.7,0.1,0.09000000000000341,0.5919413643796082,68.67,68.79,68.67,68.69,2023-01-11T18:15:00+0300,68.69,68.80520420862874,0.11520420862873948,115.20420862873948,68.65,0.03999999999999204,2023-01-11T18:30:00+0300,68.77,LEVEL_FAILURE,1,-0.6944190750687649,0.017360476876719492,-0.7117795519454844,0.7812214594524067,0.0,2023-01-11T18:00:00+0300,50.71174847296321,0.2999163645771566,,8096.874522427634
CNY-000027,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-01-12T09:15:00+0300,10.05,0.05,0.009999999999999787,0.549129528468139,10.05,10.06,10.03,10.04,2023-01-12T09:15:00+0300,10.04,10.061821063971538,0.02182106397153838,21.82106397153838,10.025,0.014999999999998792,2023-01-12T09:30:00+0300,10.025,ROUND_LEVEL_MIDPOINT_TARGET,1,0.6874091941421175,0.09165455921895639,0.5957546349231612,0.0,0.6874091941421175,2023-01-12T00:00:00+0300,50.86716598550912,0.045216026903967844,,43156.448924999124
Si-000035,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-12T13:00:00+0300,67.8,0.1,0.0799999999999983,0.5286327992012969,67.84,67.84,67.72,67.81,2023-01-12T13:00:00+0300,67.81,67.70486662194989,0.10513337805011247,105.13337805011247,67.85,0.03999999999999204,2023-01-12T13:15:00+0300,67.85,ROUND_LEVEL_MIDPOINT_TARGET,1,0.3804690835761579,0.01902345417881168,0.3614456293973462,0.19023454178807894,0.3804690835761579,2023-01-12T12:00:00+0300,58.99740421566458,0.30075134003146986,,8809.329651451231
Si-000036,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-12T13:45:00+0300,67.8,0.1,0.030000000000001137,0.21099560009188909,67.85,67.85,67.77,67.81,2023-01-12T13:45:00+0300,67.81,67.75578169403204,0.0542183059679644,54.2183059679644,67.85,0.03999999999999204,2023-01-12T14:00:00+0300,67.85,ROUND_LEVEL_MIDPOINT_TARGET,1,0.7377582033571202,0.03688791016786335,0.7008702931892569,0.5533186525179712,0.7377582033571202,2023-01-12T13:00:00+0300,60.28045604118253,0.2971262443149363,,17143.695533955768
Si-000037,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-12T14:30:00+0300,67.8,0.1,0.01999999999999602,0.15036597643659347,67.81,67.86,67.78,67.82,2023-01-12T14:30:00+0300,67.82,67.76669911872754,0.05330088127244892,53.30088127244892,67.85,0.030000000000001137,2023-01-12T14:45:00+0300,67.76669911872754,STOP,1,-1.0,0.03752283174788321,-1.0375228317478833,1.0,0.5628424762182695,2023-01-12T14:00:00+0300,61.47186130773492,0.2866172268638698,,17560.999215004817
CNY-000028,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-01-12T14:15:00+0300,10.0,0.05,0.009999999999999787,0.4109327462360927,10.0,10.01,9.99,10.01,2023-01-12T14:15:00+0300,10.01,9.987566511773132,0.022433488226868192,22.433488226868192,10.025,0.015000000000000568,2023-01-12T15:30:00+0300,9.99,LEVEL_FAILURE,5,-0.8915243049917635,0.08915243049917825,-0.9806767354909417,0.8915243049917635,0.44576215249588175,2023-01-12T14:00:00+0300,58.20067698879294,0.048700140338205244,,42228.38470579371
Si-000038,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-12T16:00:00+0300,67.8,0.1,0.030000000000001137,0.23838318137083597,67.86,67.87,67.77,67.82,2023-01-12T16:00:00+0300,67.82,67.7574152195522,0.06258478044779281,62.58478044779281,67.85,0.030000000000001137,2023-01-12T16:30:00+0300,67.85,ROUND_LEVEL_MIDPOINT_TARGET,2,0.4793497681920709,0.03195665121280352,0.4473931169792674,0.4793497681918439,0.4793497681920709,2023-01-12T15:00:00+0300,62.68641601590742,0.2811445678021644,,14800.808443054355
Si-000039,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-12T18:00:00+0300,67.8,0.1,0.04999999999999716,0.4096001237028155,67.82,67.85,67.75,67.82,2023-01-12T18:00:00+0300,67.82,67.73779297243664,0.0822070275633564,82.2070275633564,67.85,0.030000000000001137,2023-01-12T18:15:00+0300,67.85,ROUND_LEVEL_MIDPOINT_TARGET,1,0.36493230432009405,0.024328820288005346,0.3406034840320887,0.24328820288000505,0.36493230432009405,2023-01-12T17:00:00+0300,64.79477088712534,0.272313428360031,,11318.370226990133
CNY-000029,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-01-12T16:45:00+0300,10.0,0.05,0.009999999999999787,0.5245970212179739,10.0,10.01,9.99,10.01,2023-01-12T16:45:00+0300,10.01,9.988093774917596,0.021906225082403807,21.906225082403807,10.025,0.015000000000000568,2023-01-12T18:30:00+0300,10.025,ROUND_LEVEL_MIDPOINT_TARGET,7,0.6847368701625061,0.09129824935499735,0.5934386208075088,0.912982493549954,0.6847368701625061,2023-01-12T16:00:00+0300,59.71522812952978,0.04540981488345241,,42820.69242752786
Si-000040,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-12T18:30:00+0300,67.8,0.1,0.04999999999999716,0.42442842711421064,67.82,67.87,67.75,67.82,2023-01-12T18:30:00+0300,67.82,67.73821945072342,0.08178054927657286,81.78054927657286,67.85,0.030000000000001137,2023-01-12T18:45:00+0300,67.85,ROUND_LEVEL_MIDPOINT_TARGET,1,0.366835393811607,0.024455692920772876,0.34237970089083414,0.7336707876230403,0.366835393811607,2023-01-12T18:00:00+0300,65.78463233668334,0.2700053263343141,,11416.146322625096
Si-000041,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-12T22:30:00+0300,67.6,0.1,0.01999999999999602,0.23954958188072684,67.61,67.64,67.58,67.64,2023-01-12T22:30:00+0300,67.64,67.57165099774211,0.06834900225788942,68.34900225788942,67.65,0.010000000000005116,2023-01-12T22:45:00+0300,67.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.1463079148145258,0.029261582962890186,0.1170463318516356,0.1463079148145258,0.1463079148145258,2023-01-12T22:00:00+0300,68.41720998485675,0.23006929730930686,,13706.348401716537
Si-000042,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-12T23:15:00+0300,67.6,0.1,0.04999999999999716,0.6602261585461559,67.61,67.61,67.55,67.61,2023-01-12T23:15:00+0300,67.61,67.54242683747792,0.06757316252208057,67.57316252208057,67.65,0.04000000000000625,2023-01-12T23:30:00+0300,67.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.5919509833054749,0.02959754916526912,0.5623534341402058,0.1479877458264213,0.5919509833054749,2023-01-12T23:00:00+0300,69.13486718443161,0.22006434750149947,,13879.94450344105
Si-000043,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-13T13:00:00+0300,67.5,0.1,0.04999999999999716,0.37874018114605273,67.46,67.55,67.46,67.49,2023-01-13T13:00:00+0300,67.49,67.56320166237674,0.07320166237674641,73.20166237674641,67.45,0.03999999999999204,2023-01-13T13:15:00+0300,67.45,ROUND_LEVEL_MIDPOINT_TARGET,1,0.5464356778419097,0.02732178389210092,0.5191138939498088,0.4098267583815293,0.5464356778419097,2023-01-13T12:00:00+0300,65.36972099466317,0.254819810209036,,12884.763733718242
CNY-000030,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-01-13T16:30:00+0300,10.2,0.05,0.010000000000001563,0.30039534487448477,10.18,10.21,10.18,10.18,2023-01-13T16:30:00+0300,10.18,10.213328946393688,0.033328946393687886,33.328946393687886,10.175,0.004999999999999005,2023-01-13T16:45:00+0300,10.175,ROUND_LEVEL_MIDPOINT_TARGET,1,0.15001974382682398,0.060007897530741525,0.09001184629608246,0.900118462961157,0.15001974382682398,2023-01-13T16:00:00+0300,47.818688176848305,0.04493952242942002,,28311.918575862826
Si-000044,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-13T17:15:00+0300,68.9,0.1,0.05999999999998806,0.2796761832361974,68.87,68.96,68.84,68.86,2023-01-13T17:15:00+0300,68.86,68.98145338201691,0.12145338201690947,121.45338201690947,68.85,0.010000000000005116,2023-01-13T17:30:00+0300,68.85,ROUND_LEVEL_MIDPOINT_TARGET,1,0.08233611805567387,0.01646722361112635,0.06586889444454752,0.8233611805562706,0.08233611805567387,2023-01-13T17:00:00+0300,54.48600138597192,0.3416808320044165,,7806.141904937677
CNY-000031,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-01-13T17:30:00+0300,10.2,0.05,0.010000000000001563,0.2806873198788486,10.19,10.21,10.17,10.18,2023-01-13T17:30:00+0300,10.18,10.213562683203616,0.03356268320361622,33.56268320361622,10.175,0.004999999999999005,2023-01-13T17:45:00+0300,10.175,ROUND_LEVEL_MIDPOINT_TARGET,1,0.1489749782419148,0.05958999129677778,0.08938498694513702,0.0,0.1489749782419148,2023-01-13T17:00:00+0300,48.26095678066514,0.048158127970175726,,28140.055678650373
Si-000045,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-13T18:45:00+0300,68.7,0.1,0.04999999999999716,0.24398521970545334,68.67,68.75,68.62,68.67,2023-01-13T18:45:00+0300,68.67,68.77049304464441,0.10049304464440922,100.49304464440922,68.65,0.01999999999999602,2023-01-13T19:00:00+0300,68.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.19901874871803568,0.01990187487180753,0.17911687384622815,0.19901874871803568,0.19901874871803568,2023-01-13T18:00:00+0300,52.534758378861326,0.35013220114695776,,9440.522272640452
CNY-000032,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-01-13T18:45:00+0300,10.2,0.05,0.010000000000001563,0.31313507480296743,10.19,10.21,10.19,10.19,2023-01-13T18:45:00+0300,10.19,10.213193510023205,0.023193510023205022,23.19351002320502,10.175,0.014999999999998792,2023-01-13T19:30:00+0300,10.21,LEVEL_FAILURE,3,-0.862310188496326,0.08623101884962679,-0.9485412073459528,0.862310188496326,0.0,2023-01-13T18:00:00+0300,48.78878070672596,0.051146833115163166,,40757.090013510424
Si-000046,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-13T20:15:00+0300,68.7,0.1,0.010000000000005116,0.06125201082465746,68.74,68.78,68.69,68.74,2023-01-13T20:15:00+0300,68.74,68.67367400536672,0.06632599463327438,66.32599463327438,68.75,0.010000000000005116,2023-01-13T20:30:00+0300,68.75,ROUND_LEVEL_MIDPOINT_TARGET,1,0.15077044913229726,0.030154089826444026,0.12061635930585324,0.0,0.15077044913229726,2023-01-13T20:00:00+0300,49.29458054452156,0.33067521425426377,,14329.315760359097
Si-000047,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-13T21:00:00+0300,68.9,0.1,0.009999999999990905,0.06939770895178783,68.85,68.91,68.85,68.87,2023-01-13T21:00:00+0300,68.87,68.92440969759814,0.054409697598131856,54.40969759813186,68.85,0.020000000000010232,2023-01-13T21:15:00+0300,68.85,ROUND_LEVEL_MIDPOINT_TARGET,1,0.36758153202264676,0.036758153202245875,0.3308233788204009,0.9189538300560945,0.36758153202264676,2023-01-13T20:00:00+0300,49.29458054452156,0.33067521425426377,,17488.655653060865
CNY-000033,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-01-13T21:30:00+0300,10.25,0.05,0.009999999999999787,0.33722160982974486,10.25,10.27,10.24,10.26,2023-01-13T21:30:00+0300,10.26,10.237034590990463,0.022965409009536586,22.965409009536586,10.275,0.015000000000000568,2023-01-13T22:00:00+0300,10.275,ROUND_LEVEL_MIDPOINT_TARGET,2,0.6531562313465302,0.0870874975128674,0.5660687338336629,0.4354374875643277,0.6531562313465302,2023-01-13T21:00:00+0300,50.90954028992704,0.05316311674708956,,40771.467016033974
Si-000048,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-13T21:45:00+0300,68.9,0.1,0.01999999999999602,0.1563706258162193,68.86,68.92,68.86,68.89,2023-01-13T21:45:00+0300,68.89,68.93279012595595,0.04279012595594622,42.79012595594622,68.85,0.04000000000000625,2023-01-13T22:00:00+0300,68.93279012595595,STOP,1,-1.0,0.04673975491586687,-1.0467397549158668,1.0,0.0,2023-01-13T21:00:00+0300,48.119705233955884,0.32276984180753054,,22311.231906196015
CNY-000034,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-01-16T09:30:00+0300,10.2,0.05,0.009999999999999787,0.36470795859201804,10.23,10.23,10.19,10.21,2023-01-16T09:30:00+0300,10.21,10.187258080125641,0.022741919874359695,22.741919874359695,10.225,0.014999999999998792,2023-01-16T09:45:00+0300,10.225,ROUND_LEVEL_MIDPOINT_TARGET,1,0.6595749208012334,0.08794332277350488,0.5716315980277284,0.4397166138675931,0.6595749208012334,2023-01-14T00:00:00+0300,52.56541409374907,0.05171624179786998,,41405.1984993482
CNY-000035,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-01-16T11:15:00+0300,10.15,0.05,0.009999999999999787,0.2994595911159916,10.15,10.16,10.14,10.14,2023-01-16T11:15:00+0300,10.14,10.16333934871237,0.0233393487123692,23.3393487123692,10.125,0.015000000000000568,2023-01-16T11:30:00+0300,10.125,ROUND_LEVEL_MIDPOINT_TARGET,1,0.6426914557410502,0.08569219409880345,0.5569992616422468,0.0,0.6426914557410502,2023-01-16T11:00:00+0300,47.16597970721368,0.057092065631836976,,40575.955830213796
CNY-000036,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-01-16T12:45:00+0300,10.15,0.05,0.009999999999999787,0.3093321641139141,10.15,10.16,10.14,10.14,2023-01-16T12:45:00+0300,10.14,10.163232770839931,0.023232770839930694,23.232770839930694,10.125,0.015000000000000568,2023-01-16T13:45:00+0300,10.125,ROUND_LEVEL_MIDPOINT_TARGET,4,0.6456397346380969,0.086085297951743,0.5595544366863539,0.8608529795174116,0.6456397346380969,2023-01-16T12:00:00+0300,44.55719671716159,0.05872834665813434,,40989.1382856604
Si-000049,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-16T14:45:00+0300,68.5,0.1,0.030000000000001137,0.17966597717576202,68.51,68.57,68.47,68.54,2023-01-16T14:45:00+0300,68.54,68.45330234779473,0.08669765220527381,86.69765220527381,68.55,0.009999999999990905,2023-01-16T15:15:00+0300,68.47,LEVEL_FAILURE,2,-0.8074036403462065,0.02306867543846061,-0.8304723157846671,0.8074036403462065,0.0,2023-01-16T14:00:00+0300,36.97270716540226,0.34317614145846664,,10896.571828595363
CNY-000037,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-01-16T14:30:00+0300,10.15,0.05,0.009999999999999787,0.3831432935164693,10.15,10.16,10.14,10.14,2023-01-16T14:30:00+0300,10.14,10.162609989570278,0.022609989570277378,22.609989570277378,10.125,0.015000000000000568,2023-01-16T15:30:00+0300,10.162609989570278,STOP,4,-1.0,0.0884564760095758,-1.0884564760095758,1.0,0.44228238004786957,2023-01-16T14:00:00+0300,40.08107594366118,0.054770870332779144,,42353.838409239295
CNY-000038,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-01-16T16:30:00+0300,10.15,0.05,0.009999999999999787,0.36920879157386244,10.15,10.16,10.14,10.16,2023-01-16T16:30:00+0300,10.16,10.137291505449431,0.022708494550569114,22.708494550569114,10.175,0.015000000000000568,2023-01-16T16:45:00+0300,10.175,ROUND_LEVEL_MIDPOINT_TARGET,1,0.6605457691877088,0.08807276922502451,0.5724729999626843,0.0,0.6605457691877088,2023-01-16T16:00:00+0300,35.66128861559582,0.05492998513387586,,41711.1124372289
Si-000050,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-01-16T16:30:00+0300,68.4,0.1,0.020000000000010232,0.12416971717725342,68.47,68.48,68.38,68.43,2023-01-16T16:30:00+0300,68.43,68.36389301316402,0.06610698683599026,66.10698683599026,68.45,0.01999999999999602,2023-01-16T16:45:00+0300,68.45,ROUND_LEVEL_MIDPOINT_TARGET,1,0.30253988204931365,0.030253988204937382,0.2722858938443763,0.0,0.30253988204931365,2023-01-16T16:00:00+0300,32.83026156379144,0.3359528974820461,,14171.900849649757
CNY-000039,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-01-16T17:30:00+0300,10.15,0.05,0.009999999999999787,0.39720290057049334,10.16,10.16,10.14,10.16,2023-01-16T17:30:00+0300,10.16,10.137482395021378,0.02251760497862243,22.51760497862243,10.175,0.015000000000000568,2023-01-16T18:15:00+0300,10.14,LEVEL_FAILURE,3,-0.8881939273287279,0.08881939273287469,-0.9770133200616026,0.8881939273287279,0.44409696366436396,2023-01-16T17:00:00+0300,33.56839346500313,0.05529212905288464,,42305.52116889061
CNY-000040,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-01-16T18:30:00+0300,10.15,0.05,0.009999999999999787,0.4304346723337139,10.15,10.16,10.14,10.16,2023-01-16T18:30:00+0300,10.16,10.137676767081569,0.0223232329184313,22.3232329184313,10.175,0.015000000000000568,2023-01-16T19:15:00+0300,10.137676767081569,STOP,3,-1.0,0.08959275779220531,-1.0895927577922053,1.0,0.44796378896101696,2023-01-16T18:00:00+0300,31.624990825167067,0.05348554840624998,,42256.95278481916
Si-000051,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-16T19:45:00+0300,68.3,0.1,0.030000000000001137,0.22431513579533496,68.3,68.33,68.27,68.29,2023-01-16T19:45:00+0300,68.29,68.34337404178886,0.05337404178885663,53.37404178885663,68.25,0.04000000000000625,2023-01-16T20:00:00+0300,68.25,ROUND_LEVEL_MIDPOINT_TARGET,1,0.7494279739623805,0.03747139869811317,0.7119565752642674,0.18735699349039542,0.7494279739623805,2023-01-16T19:00:00+0300,28.009769849202748,0.3158923162420026,,17600.552133149893
Si-000052,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-16T22:30:00+0300,68.4,0.1,0.030000000000001137,0.33733218217776095,68.4,68.43,68.35,68.38,2023-01-16T22:30:00+0300,68.38,68.43889331098099,0.05889331098099149,58.89331098099149,68.35,0.030000000000001137,2023-01-16T22:45:00+0300,68.41,LEVEL_FAILURE,1,-0.5093957106552218,0.033959714043680166,-0.543355424698902,0.5093957106552218,0.0,2023-01-16T22:00:00+0300,26.086971554533676,0.27795386981912534,,16064.65656477788
Si-000053,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-01-17T11:15:00+0300,68.8,0.1,0.04000000000000625,0.34434641283824063,68.8,68.84,68.73,68.77,2023-01-17T11:15:00+0300,68.77,68.85161620929061,0.08161620929061542,81.61620929061542,68.75,0.01999999999999602,2023-01-17T11:30:00+0300,68.75,ROUND_LEVEL_MIDPOINT_TARGET,1,0.24504936180974662,0.02450493618097954,0.22054442562876708,0.367574042714707,0.24504936180974662,2023-01-17T11:00:00+0300,22.66378841559761,0.2742102372944619,,11529.083903186822
