trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,instrument,strategy,timeframe,net_R,year
T2-M15-CNY-000132,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-19 13:15:00+03:00,2024-09-19 13:45:00+03:00,2024-09-19 13:45:00+03:00,13.029,12.9878253614,0.0411746385828,41.1746385828,2024-09-19 16:15:00+03:00,12.9951903981,ATR_TRAILING_STOP,10,-0.821126864469,0.0485735896862,-0.869700454155,0.315728332961,1.11719256278,2024-09-19 11:45:00+03:00,2,30697.5450591,CNYRUBF,T2,M15,-0.869700454155,2024
T2-M15-Si-000148,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-19 17:00:00+03:00,2024-09-19 17:45:00+03:00,2024-09-19 17:45:00+03:00,92.65,92.3659373756,0.284062624403,284.062624403,2024-09-19 18:15:00+03:00,92.3659373756,INITIAL_STOP,2,-1,0.00704070098699,-1.00704070099,0.668866593764,0.0704070098699,2024-09-19 16:30:00+03:00,3,6082.61888444,USDRUBF,T2,M15,-1.00704070099,2024
T2-M15-Si-000149,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-20 14:45:00+03:00,2024-09-20 15:00:00+03:00,2024-09-20 15:00:00+03:00,92.76,92.5854428111,0.174557188863,174.557188863,2024-09-20 16:30:00+03:00,92.5854428111,INITIAL_STOP,6,-1,0.0114575630659,-1.01145756307,0.859317229939,0.916605045269,2024-09-20 14:15:00+03:00,1,9798.76334788,USDRUBF,T2,M15,-1.01145756307,2024
T2-M15-Si-000150,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-23 10:30:00+03:00,2024-09-23 11:15:00+03:00,2024-09-23 11:15:00+03:00,92.87,92.6491129821,0.220887017902,220.887017902,2024-09-23 13:45:00+03:00,92.7059639835,ATR_TRAILING_STOP,10,-0.742624071011,0.0090544026489,-0.75167847366,0.316904092712,0.633808185423,2024-09-23 10:15:00+03:00,3,7665.20449827,USDRUBF,T2,M15,-0.75167847366,2024
T2-M15-Si-000151,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-23 14:00:00+03:00,2024-09-23 14:15:00+03:00,2024-09-23 14:15:00+03:00,92.85,92.6793948357,0.170605164336,170.605164336,2024-09-23 14:30:00+03:00,92.6793948357,INITIAL_STOP,1,-1,0.0117229745523,-1.01172297455,0,0,2024-09-23 13:30:00+03:00,1,9849.74381968,USDRUBF,T2,M15,-1.01172297455,2024
T2-M15-Si-000152,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-27 14:45:00+03:00,2024-09-27 15:00:00+03:00,2024-09-27 15:00:00+03:00,92.72,92.5811145358,0.138885464154,138.885464154,2024-09-27 16:15:00+03:00,92.5811145358,INITIAL_STOP,5,-1,0.0144003550853,-1.01440035509,0.720017754264,0.216005326279,2024-09-27 14:30:00+03:00,1,11976.8905022,USDRUBF,T2,M15,-1.01440035509,2024
T2-M15-Si-000153,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-30 12:15:00+03:00,2024-09-30 12:30:00+03:00,2024-09-30 12:30:00+03:00,93.1,92.8897810069,0.210218993117,210.218993117,2024-09-30 13:15:00+03:00,92.8897810069,INITIAL_STOP,3,-1,0.00951388820938,-1.00951388821,0.951388820938,0.142708323141,2024-09-30 12:00:00+03:00,1,7832.50968115,USDRUBF,T2,M15,-1.00951388821,2024
T2-M15-Si-000154,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-30 13:30:00+03:00,2024-09-30 14:00:00+03:00,2024-09-30 14:00:00+03:00,93,92.8397111962,0.160288803845,160.288803845,2024-09-30 15:30:00+03:00,92.89,EMA50_TREND_LOSS,6,-0.686261281895,0.0124774778526,-0.698738759748,0.561486503369,0.499099114106,2024-09-30 12:45:00+03:00,2,10168.646758,USDRUBF,T2,M15,-0.698738759748,2024
T2-M15-Si-000155,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-03 15:15:00+03:00,2024-10-03 15:30:00+03:00,2024-10-03 15:30:00+03:00,95.15,94.7412223758,0.408777624241,408.777624241,2024-10-03 22:00:00+03:00,95.1032168452,ATR_TRAILING_STOP,26,-0.114446466879,0.00489263570557,-0.119339102585,0.440337213501,0.587116284668,2024-10-03 14:45:00+03:00,1,3959.44211526,USDRUBF,T2,M15,-0.119339102585,2024
T2-M15-CNY-000133,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-08 11:00:00+03:00,2024-10-08 11:45:00+03:00,2024-10-08 11:45:00+03:00,13.557,13.5140107035,0.0429892965149,42.9892965149,2024-10-08 20:45:00+03:00,13.645,ATR_TRAILING_STOP,36,2.04702116885,0.046523208383,2.00049796047,0.488493688021,2.93096212813,2024-10-08 10:45:00+03:00,3,29146.0376441,CNYRUBF,T2,M15,2.00049796047,2024
T2-M15-CNY-000134,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-09 14:30:00+03:00,2024-10-09 15:15:00+03:00,2024-10-09 15:15:00+03:00,13.684,13.6610364111,0.0229635888731,22.9635888731,2024-10-09 15:30:00+03:00,13.6610364111,INITIAL_STOP,1,-1,0.0870944002287,-1.08709440023,0,0,2024-10-09 14:15:00+03:00,3,55654.7695551,CNYRUBF,T2,M15,-1.08709440023,2024
T2-M15-Si-000156,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-10-11 11:30:00+03:00,2024-10-11 12:15:00+03:00,2024-10-11 12:15:00+03:00,95.37,95.6157953094,0.245795309365,245.795309365,2024-10-11 15:30:00+03:00,95.2637804228,ATR_TRAILING_STOP,13,0.432146477929,0.00813685177787,0.424009626152,0.447526847783,2.6851610867,2024-10-11 11:00:00+03:00,3,6577.01648007,USDRUBF,T2,M15,0.424009626152,2024
T2-M15-CNY-000135,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-17 11:30:00+03:00,2024-10-17 12:00:00+03:00,2024-10-17 12:00:00+03:00,13.567,13.5415802321,0.0254197678805,25.4197678805,2024-10-17 13:00:00+03:00,13.5415802321,INITIAL_STOP,4,-1,0.0786789245836,-1.07867892458,0.275376236043,0.196697311459,2024-10-17 11:15:00+03:00,2,49730.5807423,CNYRUBF,T2,M15,-1.07867892458,2024
T2-M15-CNY-000136,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-10-17 15:30:00+03:00,2024-10-17 16:15:00+03:00,2024-10-17 16:15:00+03:00,13.507,13.540595898,0.033595898007,33.595898007,2024-10-17 21:30:00+03:00,13.53,EMA50_TREND_LOSS,21,-0.684607388534,0.0595310772638,-0.744138465798,0.803669543062,0.0892966158958,2024-10-17 15:15:00+03:00,3,37221.9194428,CNYRUBF,T2,M15,-0.744138465798,2024
T2-M15-CNY-000137,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-10-18 15:00:00+03:00,2024-10-18 15:30:00+03:00,2024-10-18 15:30:00+03:00,13.453,13.4765954766,0.0235954765785,23.5954765785,2024-10-18 17:00:00+03:00,13.3937053024,ATR_TRAILING_STOP,6,2.51296884818,0.0847620090802,2.4282068391,0.296667031781,5.34000657205,2024-10-18 14:45:00+03:00,2,52603.2320319,CNYRUBF,T2,M15,2.4282068391,2024
T2-M15-Si-000157,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-10-18 17:45:00+03:00,2024-10-18 18:00:00+03:00,2024-10-18 18:00:00+03:00,95.45,95.7663418924,0.316341892422,316.341892422,2024-10-21 10:15:00+03:00,95.3350851142,ATR_TRAILING_STOP,25,0.363261675335,0.0063222736157,0.35693940172,0.474170521178,1.01156377851,2024-10-18 17:30:00+03:00,1,5131.96126748,USDRUBF,T2,M15,0.35693940172,2024
T2-M15-CNY-000138,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-22 13:45:00+03:00,2024-10-22 14:00:00+03:00,2024-10-22 14:00:00+03:00,13.536,13.519645922,0.0163540779958,16.3540779958,2024-10-22 14:30:00+03:00,13.519645922,INITIAL_STOP,2,-1,0.122293656696,-1.1222936567,0.733761940177,0.183440485044,2024-10-22 13:30:00+03:00,1,77738.2370569,CNYRUBF,T2,M15,-1.1222936567,2024
T2-M15-Si-000158,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-22 15:30:00+03:00,2024-10-22 16:00:00+03:00,2024-10-22 16:00:00+03:00,96.47,96.3297843396,0.14021566036,140.21566036,2024-10-22 17:30:00+03:00,96.3297843396,INITIAL_STOP,6,-1,0.0142637419734,-1.01426374197,0.784505808537,0.570549678936,2024-10-22 15:15:00+03:00,2,11619.5942965,USDRUBF,T2,M15,-1.01426374197,2024
T2-M15-CNY-000139,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-22 14:45:00+03:00,2024-10-22 15:00:00+03:00,2024-10-22 15:00:00+03:00,13.532,13.512641214,0.0193587859652,19.3587859652,2024-10-23 10:15:00+03:00,13.5376598726,ATR_TRAILING_STOP,37,0.292367123296,0.103312263672,0.189054859624,0.568217450195,1.08477876855,2024-10-22 14:00:00+03:00,1,64935.3248537,CNYRUBF,T2,M15,0.189054859624,2024
T2-M15-Si-000159,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-24 11:30:00+03:00,2024-10-24 12:00:00+03:00,2024-10-24 12:00:00+03:00,96.5,96.342915828,0.157084171958,157.084171958,2024-10-24 19:45:00+03:00,96.7243685171,ATR_TRAILING_STOP,31,1.4283330669,0.0127320275179,1.41560103938,0.318300687948,2.92836632912,2024-10-24 11:15:00+03:00,2,10266.6244761,USDRUBF,T2,M15,1.41560103938,2024
T2-M15-Si-000160,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-25 14:00:00+03:00,2024-10-25 14:15:00+03:00,2024-10-25 14:15:00+03:00,96.8,96.5685732299,0.231426770092,231.426770092,2024-10-25 15:45:00+03:00,96.64,EMA50_TREND_LOSS,6,-0.691363405956,0.00864204257445,-0.700005448531,0.691363405956,0.56173276734,2024-10-25 13:45:00+03:00,1,7067.26341378,USDRUBF,T2,M15,-0.700005448531,2024
T2-M15-Si-000161,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-25 16:00:00+03:00,2024-10-25 16:45:00+03:00,2024-10-25 16:45:00+03:00,96.81,96.6481677066,0.161832293367,161.832293367,2024-10-25 17:30:00+03:00,96.6481677066,INITIAL_STOP,3,-1,0.0123584728263,-1.01235847283,0.803300733712,0.123584728263,2024-10-25 14:45:00+03:00,3,10035.728622,USDRUBF,T2,M15,-1.01235847283,2024
T2-M15-Si-000162,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-29 13:00:00+03:00,2024-10-29 13:30:00+03:00,2024-10-29 13:30:00+03:00,97.56,97.4572064211,0.102793578912,102.793578912,2024-10-29 14:30:00+03:00,97.4572064211,INITIAL_STOP,4,-1,0.0194564682072,-1.01945646821,0.680976387253,0.389129364144,2024-10-29 11:45:00+03:00,2,15639.724107,USDRUBF,T2,M15,-1.01945646821,2024
T2-M15-Si-000163,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-31 14:30:00+03:00,2024-10-31 15:15:00+03:00,2024-10-31 15:15:00+03:00,97.28,97.1095169916,0.170483008356,170.483008356,2024-10-31 16:30:00+03:00,97.2209602475,ATR_TRAILING_STOP,5,-0.346308720318,0.0117313744008,-0.358040094719,0.29328436002,1.58373554411,2024-10-31 14:15:00+03:00,3,9333.91428783,USDRUBF,T2,M15,-0.358040094719,2024
T2-M15-Si-000164,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-01 15:45:00+03:00,2024-11-01 16:30:00+03:00,2024-11-01 16:30:00+03:00,97.53,97.3293292062,0.200670793757,200.670793757,2024-11-02 10:15:00+03:00,97.4525074652,ATR_TRAILING_STOP,31,-0.386167480244,0.0099665724272,-0.396134052672,0.797325794176,0.199331448544,2024-11-01 15:30:00+03:00,3,7901.38096166,USDRUBF,T2,M15,-0.396134052672,2024
T2-M15-CNY-000140,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-11-07 14:30:00+03:00,2024-11-07 15:15:00+03:00,2024-11-07 15:15:00+03:00,13.616,13.6384500947,0.0224500947381,22.4500947381,2024-11-07 15:30:00+03:00,13.63,EMA50_TREND_LOSS,1,-0.623605386229,0.0890864837469,-0.712691869975,0,0,2024-11-07 14:15:00+03:00,3,56099.790235,CNYRUBF,T2,M15,-0.712691869975,2024
T2-M15-CNY-000141,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-11-12 11:45:00+03:00,2024-11-12 12:15:00+03:00,2024-11-12 12:15:00+03:00,13.496,13.5122894596,0.0162894595724,16.2894595724,2024-11-12 13:45:00+03:00,13.5122894596,INITIAL_STOP,6,-1,0.122778781648,-1.12277878165,0.552504517415,0.184168172472,2024-11-12 10:15:00+03:00,2,76765.5693895,CNYRUBF,T2,M15,-1.12277878165,2024
T2-M15-CNY-000142,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-11-15 14:00:00+03:00,2024-11-15 14:30:00+03:00,2024-11-15 14:30:00+03:00,13.786,13.7519754095,0.0340245905011,34.0245905011,2024-11-15 16:00:00+03:00,13.7519754095,INITIAL_STOP,6,-1,0.05878101604,-1.05878101604,0.5878101604,0.17634304812,2024-11-15 13:30:00+03:00,2,36339.2949962,CNYRUBF,T2,M15,-1.05878101604,2024
T2-M15-Si-000165,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-15 12:00:00+03:00,2024-11-15 12:30:00+03:00,2024-11-15 12:30:00+03:00,99.77,99.5876028788,0.1823971212,182.3971212,2024-11-15 16:00:00+03:00,99.6137753736,ATR_TRAILING_STOP,14,-0.856508180412,0.0109650853415,-0.867473265753,0.932032254029,1.15133396086,2024-11-15 11:45:00+03:00,2,8658.55431793,USDRUBF,T2,M15,-0.867473265753,2024
T2-M15-Si-000166,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-19 14:45:00+03:00,2024-11-19 15:15:00+03:00,2024-11-19 15:15:00+03:00,100.1,99.9101594004,0.189840599623,189.840599623,2024-11-20 10:15:00+03:00,100.450023622,ATR_TRAILING_STOP,34,1.84377642606,0.0105351542503,1.83324127181,0.0526757712514,2.73914010508,2024-11-19 13:15:00+03:00,2,8246.89460119,USDRUBF,T2,M15,1.83324127181,2024
T2-M15-Si-000167,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-20 12:00:00+03:00,2024-11-20 12:30:00+03:00,2024-11-20 12:30:00+03:00,100.44,100.290651109,0.149348891342,149.348891342,2024-11-20 15:30:00+03:00,100.4,EMA50_TREND_LOSS,12,-0.267829239579,0.013391461979,-0.281220701558,0.200871929684,0.937402338527,2024-11-20 00:00:00+03:00,2,10674.9808661,USDRUBF,T2,M15,-0.281220701558,2024
T2-M15-Si-000168,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-21 14:30:00+03:00,2024-11-21 15:00:00+03:00,2024-11-21 15:00:00+03:00,100.86,100.689586128,0.170413871697,170.413871697,2024-11-21 18:30:00+03:00,100.689586128,INITIAL_STOP,14,-1,0.0117361338023,-1.0117361338,0.938890704183,0.176042007034,2024-11-21 14:00:00+03:00,2,9329.12942852,USDRUBF,T2,M15,-1.0117361338,2024
T2-M15-CNY-000143,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-11-21 18:45:00+03:00,2024-11-21 19:00:00+03:00,2024-11-21 19:00:00+03:00,13.907,13.8723096803,0.0346903196903,34.6903196903,2024-11-21 21:45:00+03:00,13.9187568373,ATR_TRAILING_STOP,11,0.338908301703,0.0576529711416,0.281255330561,0,1.90254804767,2024-11-21 16:15:00+03:00,1,35264.5510347,CNYRUBF,T2,M15,0.281255330561,2024
T2-M15-CNY-000144,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-11-25 18:15:00+03:00,2024-11-25 18:45:00+03:00,2024-11-25 18:45:00+03:00,14.348,14.2714349859,0.0765650140861,76.5650140861,2024-11-26 10:45:00+03:00,14.4365551408,ATR_TRAILING_STOP,24,1.15660059385,0.0261215912238,1.13047900262,0,2.07666650229,2024-11-25 18:00:00+03:00,2,16022.7130976,CNYRUBF,T2,M15,1.13047900262,2024
T2-M15-Si-000169,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-25 18:15:00+03:00,2024-11-25 18:45:00+03:00,2024-11-25 18:45:00+03:00,104.68,104.187672125,0.492327875361,492.327875361,2024-11-26 10:45:00+03:00,105.365582682,ATR_TRAILING_STOP,24,1.39253273275,0.00406233345722,1.38847039929,0.0406233345722,2.43740007433,2024-11-25 17:45:00+03:00,2,3196.50466892,USDRUBF,T2,M15,1.38847039929,2024
T2-M15-Si-000170,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-26 11:00:00+03:00,2024-11-26 11:15:00+03:00,2024-11-26 11:15:00+03:00,105.17,104.806400108,0.363599891563,363.599891563,2024-11-26 12:00:00+03:00,104.806400108,INITIAL_STOP,3,-1,0.00550055169545,-1.0055005517,0.302530343249,0.605060686499,2024-11-26 10:30:00+03:00,1,4388.28267442,USDRUBF,T2,M15,-1.0055005517,2024
T2-M15-CNY-000145,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-11-26 12:30:00+03:00,2024-11-26 12:45:00+03:00,2024-11-26 12:45:00+03:00,14.429,14.3892591885,0.039740811536,39.740811536,2024-11-27 10:15:00+03:00,14.7086664004,ATR_TRAILING_STOP,46,7.03725942101,0.0503260986049,6.9869333224,0.427771838142,8.85739335447,2024-11-26 11:45:00+03:00,1,31218.4801451,CNYRUBF,T2,M15,6.9869333224,2024
T2-M15-Si-000171,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-26 13:45:00+03:00,2024-11-26 14:00:00+03:00,2024-11-26 14:00:00+03:00,105.11,104.817343617,0.292656382675,292.656382675,2024-11-27 10:15:00+03:00,106.791602643,ATR_TRAILING_STOP,41,5.74599681471,0.00683395312181,5.73916286159,0.170848828045,7.65402749643,2024-11-26 11:30:00+03:00,1,5397.23594418,USDRUBF,T2,M15,5.73916286159,2024
T2-M15-CNY-000146,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-12-06 18:15:00+03:00,2024-12-06 18:30:00+03:00,2024-12-06 18:30:00+03:00,13.511,13.598787951,0.0877879510055,87.7879510055,2024-12-09 10:15:00+03:00,13.5133115487,ATR_TRAILING_STOP,23,-0.0263310478162,0.0227821697294,-0.0491132175456,0.410079055129,0.979633298363,2024-12-06 17:45:00+03:00,1,15119.7396768,CNYRUBF,T2,M15,-0.0491132175456,2024
T2-M15-Si-000172,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-12-06 17:15:00+03:00,2024-12-06 17:45:00+03:00,2024-12-06 17:45:00+03:00,99.63,100.490312021,0.860312020598,860.312020598,2024-12-09 10:15:00+03:00,99.6236629776,ATR_TRAILING_STOP,26,0.00736595823911,0.00232473794637,0.00504122029275,0.895024109351,0.709045073642,2024-12-06 17:00:00+03:00,2,1941.37432168,USDRUBF,T2,M15,0.00504122029275,2024
T2-M15-Si-000173,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-12-10 14:30:00+03:00,2024-12-10 15:15:00+03:00,2024-12-10 15:15:00+03:00,100.77,101.340904038,0.57090403803,570.90403803,2024-12-10 16:15:00+03:00,101.13,EMA50_TREND_LOSS,4,-0.630578829399,0.00350321571888,-0.634082045118,0.332805493294,0.367837650483,2024-12-10 14:15:00+03:00,3,2925.66132308,USDRUBF,T2,M15,-0.634082045118,2024
T2-M15-CNY-000147,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-12-10 14:30:00+03:00,2024-12-10 15:15:00+03:00,2024-12-10 15:15:00+03:00,13.661,13.7223576949,0.0613576948579,61.3576948579,2024-12-10 18:15:00+03:00,13.7223576949,INITIAL_STOP,12,-1,0.0325957486609,-1.03259574866,0.863787339514,0.880085213845,2024-12-10 14:15:00+03:00,3,21622.0487762,CNYRUBF,T2,M15,-1.03259574866,2024
T2-M15-CNY-000148,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-12-11 17:45:00+03:00,2024-12-11 18:00:00+03:00,2024-12-11 18:00:00+03:00,13.967,13.9086680596,0.0583319403941,58.3319403941,2024-12-12 10:45:00+03:00,14.0587229807,ATR_TRAILING_STOP,27,1.57243150248,0.0342865330124,1.53814496947,0.960022924347,3.10293123762,2024-12-11 17:30:00+03:00,1,22508.7633029,CNYRUBF,T2,M15,1.53814496947,2024
T2-M15-CNY-000149,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-12-17 14:30:00+03:00,2024-12-17 14:45:00+03:00,2024-12-17 14:45:00+03:00,14.016,13.9408942693,0.0751057307403,75.1057307403,2024-12-18 10:45:00+03:00,14.1521306393,ATR_TRAILING_STOP,40,1.81252000307,0.0266291264366,1.78589087663,0.47932427586,2.59633982757,2024-12-17 14:15:00+03:00,1,17750.6477806,CNYRUBF,T2,M15,1.78589087663,2024
T2-M15-Si-000174,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-12-18 17:45:00+03:00,2024-12-18 18:15:00+03:00,2024-12-18 18:15:00+03:00,104.28,103.786910906,0.493089093698,493.089093698,2024-12-19 13:00:00+03:00,104.221339938,ATR_TRAILING_STOP,35,-0.118964427398,0.00405606213068,-0.123020489529,0.202803106534,1.13569739659,2024-12-18 17:30:00+03:00,2,3365.88456423,USDRUBF,T2,M15,-0.123020489529,2024
T2-M15-CNY-000150,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-12-20 13:45:00+03:00,2024-12-20 14:15:00+03:00,2024-12-20 14:15:00+03:00,14.014,14.0611283092,0.0471283091573,47.1283091573,2024-12-20 15:45:00+03:00,14.0611283092,INITIAL_STOP,6,-1,0.0424373383166,-1.04243733832,0.785090758857,0.212186691583,2024-12-20 13:30:00+03:00,2,28793.4036737,CNYRUBF,T2,M15,-1.04243733832,2024
T2-M15-Si-000175,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-12-20 18:45:00+03:00,2024-12-20 19:15:00+03:00,2024-12-20 19:15:00+03:00,105.01,104.751287887,0.258712112521,258.712112521,2024-12-20 20:00:00+03:00,104.751287887,INITIAL_STOP,3,-1,0.00773060055254,-1.00773060055,0.657101046966,0,2024-12-20 17:15:00+03:00,2,6407.27334126,USDRUBF,T2,M15,-1.00773060055,2024
T2-M15-CNY-000151,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-12-24 17:30:00+03:00,2024-12-24 17:45:00+03:00,2024-12-24 17:45:00+03:00,13.705,13.755508594,0.0505085939743,50.5085939743,2024-12-24 18:15:00+03:00,13.755508594,INITIAL_STOP,2,-1,0.0395972218315,-1.03959722183,0.593958327473,0.217784720073,2024-12-24 15:30:00+03:00,1,26586.3412934,CNYRUBF,T2,M15,-1.03959722183,2024
T2-M15-CNY-000152,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-12-26 12:45:00+03:00,2024-12-26 13:15:00+03:00,2024-12-26 13:15:00+03:00,13.525,13.5612815688,0.0362815687789,36.2815687789,2024-12-26 19:15:00+03:00,13.5102705463,ATR_TRAILING_STOP,24,0.405976208718,0.0551244079931,0.350851800725,0,1.90179207576,2024-12-26 12:30:00+03:00,2,36626.8231605,CNYRUBF,T2,M15,0.350851800725,2024
T2-M15-CNY-000153,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-12-28 11:30:00+03:00,2024-12-28 11:45:00+03:00,2024-12-28 11:45:00+03:00,13.409,13.4645307178,0.0555307178311,55.5307178311,2024-12-28 13:30:00+03:00,13.432,EMA50_TREND_LOSS,7,-0.41418517351,0.0360161020443,-0.450201275554,0.432193224532,0.25211271431,2024-12-28 10:30:00+03:00,1,24014.474335,CNYRUBF,T2,M15,-0.450201275554,2024
