generation,futures_type,lifecycle_stage,strategy,timeframe,YYYY-MM,instrument,coverage_start_date,instrument_available,partial_coverage_month,coverage_status,trades,net_R,positive_month,negative_month,zero_month
v3,perpetual,walk_forward,T3,H1,2024-08,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,-0.933350185509,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-08,IMOEXF,2023-11-14,true,false,AVAILABLE,2,1.28463127501,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-09,USDRUBF,2023-01-03,true,false,AVAILABLE,2,1.04399052172,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-09,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,1.72706233858,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-09,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,-0.867616790861,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-09,IMOEXF,2023-11-14,true,false,AVAILABLE,1,2.54243443868,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-11,USDRUBF,2023-01-03,true,false,AVAILABLE,2,4.96190697862,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-11,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,4.23820523975,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-11,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,-0.484327869064,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-11,IMOEXF,2023-11-14,true,false,AVAILABLE,2,1.59683777228,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-12,USDRUBF,2023-01-03,true,false,AVAILABLE,1,0.38033370189,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-12,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-0.753783707324,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-12,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,0.35941121026,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-12,IMOEXF,2023-11-14,true,false,AVAILABLE,1,-0.0597088792084,false,true,false
v3,perpetual,true_oos,T2,M30,2025-01,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-1.02150715847,false,true,false
v3,perpetual,true_oos,T2,M30,2025-01,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,-2.79075517596,false,true,false
v3,perpetual,true_oos,T2,M30,2025-01,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,-0.911970885156,false,true,false
v3,perpetual,true_oos,T2,M30,2025-01,IMOEXF,2023-11-14,true,false,AVAILABLE,2,0.51007836153,true,false,false
v3,perpetual,true_oos,T2,M30,2025-02,USDRUBF,2023-01-03,true,false,AVAILABLE,5,5.90853060487,true,false,false
v3,perpetual,true_oos,T2,M30,2025-02,CNYRUBF,2023-01-03,true,false,AVAILABLE,6,8.42770975085,true,false,false
v3,perpetual,true_oos,T2,M30,2025-02,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,3.39543768598,true,false,false
v3,perpetual,true_oos,T2,M30,2025-02,IMOEXF,2023-11-14,true,false,AVAILABLE,8,-6.48907339305,false,true,false
v3,perpetual,true_oos,T2,M30,2025-03,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-1.77477241953,false,true,false
v3,perpetual,true_oos,T2,M30,2025-03,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-1.02821990725,false,true,false
v3,perpetual,true_oos,T2,M30,2025-03,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,-0.454476438645,false,true,false
v3,perpetual,true_oos,T2,M30,2025-03,IMOEXF,2023-11-14,true,false,AVAILABLE,4,0.425863253452,true,false,false
v3,perpetual,true_oos,T2,M30,2025-04,USDRUBF,2023-01-03,true,false,AVAILABLE,4,-1.49690545581,false,true,false
v3,perpetual,true_oos,T2,M30,2025-04,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,-3.76289446763,false,true,false
v3,perpetual,true_oos,T2,M30,2025-04,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,-3.96346002367,false,true,false
v3,perpetual,true_oos,T2,M30,2025-04,IMOEXF,2023-11-14,true,false,AVAILABLE,4,-1.88020425819,false,true,false
v3,perpetual,true_oos,T2,M30,2025-05,USDRUBF,2023-01-03,true,false,AVAILABLE,4,2.37858232322,true,false,false
v3,perpetual,true_oos,T2,M30,2025-05,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,-1.80489859921,false,true,false
v3,perpetual,true_oos,T2,M30,2025-05,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,0.412136145159,true,false,false
v3,perpetual,true_oos,T2,M30,2025-05,IMOEXF,2023-11-14,true,false,AVAILABLE,4,1.57677606187,true,false,false
v3,perpetual,true_oos,T2,M30,2025-06,USDRUBF,2023-01-03,true,false,AVAILABLE,3,-1.11652558783,false,true,false
v3,perpetual,true_oos,T2,M30,2025-06,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,-0.71296658924,false,true,false
v3,perpetual,true_oos,T2,M30,2025-06,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,0.071739684218,true,false,false
v3,perpetual,true_oos,T2,M30,2025-06,IMOEXF,2023-11-14,true,false,AVAILABLE,4,-3.64612077314,false,true,false
v3,perpetual,true_oos,T2,M30,2025-07,USDRUBF,2023-01-03,true,false,AVAILABLE,3,-1.08276958438,false,true,false
v3,perpetual,true_oos,T2,M30,2025-07,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,-1.43919455173,false,true,false
v3,perpetual,true_oos,T2,M30,2025-07,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,-1.57247377579,false,true,false
v3,perpetual,true_oos,T2,M30,2025-07,IMOEXF,2023-11-14,true,false,AVAILABLE,4,3.13191947631,true,false,false
v3,perpetual,true_oos,T2,M30,2025-08,USDRUBF,2023-01-03,true,false,AVAILABLE,1,-0.417650969031,false,true,false
v3,perpetual,true_oos,T2,M30,2025-08,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,2.67324904931,true,false,false
v3,perpetual,true_oos,T2,M30,2025-08,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,-1.18431156095,false,true,false
v3,perpetual,true_oos,T2,M30,2025-08,IMOEXF,2023-11-14,true,false,AVAILABLE,5,-4.76693516288,false,true,false
v3,perpetual,true_oos,T2,M30,2025-09,USDRUBF,2023-01-03,true,false,AVAILABLE,5,14.4379465932,true,false,false
v3,perpetual,true_oos,T2,M30,2025-09,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,1.52229881937,true,false,false
v3,perpetual,true_oos,T2,M30,2025-09,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,-3.4103865706,false,true,false
v3,perpetual,true_oos,T2,M30,2025-09,IMOEXF,2023-11-14,true,false,AVAILABLE,6,2.40324448644,true,false,false
v3,perpetual,true_oos,T2,M30,2025-10,USDRUBF,2023-01-03,true,false,AVAILABLE,5,2.67158664351,true,false,false
v3,perpetual,true_oos,T2,M30,2025-10,CNYRUBF,2023-01-03,true,false,AVAILABLE,8,1.18554666968,true,false,false
v3,perpetual,true_oos,T2,M30,2025-10,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,2.42463645399,true,false,false
v3,perpetual,true_oos,T2,M30,2025-10,IMOEXF,2023-11-14,true,false,AVAILABLE,3,-2.33609881995,false,true,false
v3,perpetual,true_oos,T2,M30,2025-11,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-0.021915199573,false,true,false
v3,perpetual,true_oos,T2,M30,2025-11,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,1.71515792193,true,false,false
v3,perpetual,true_oos,T2,M30,2025-11,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,2.12017485144,true,false,false
v3,perpetual,true_oos,T2,M30,2025-11,IMOEXF,2023-11-14,true,false,AVAILABLE,4,0.639157127879,true,false,false
v3,perpetual,true_oos,T2,M30,2025-12,USDRUBF,2023-01-03,true,false,AVAILABLE,7,0.913706071597,true,false,false
v3,perpetual,true_oos,T2,M30,2025-12,CNYRUBF,2023-01-03,true,false,AVAILABLE,6,2.79214981559,true,false,false
v3,perpetual,true_oos,T2,M30,2025-12,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,1.02157213489,true,false,false
v3,perpetual,true_oos,T2,M30,2025-12,IMOEXF,2023-11-14,true,false,AVAILABLE,6,3.36045600266,true,false,false
v3,perpetual,true_oos,T2,M30,2026-01,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-1.33435895285,false,true,false
v3,perpetual,true_oos,T2,M30,2026-01,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,-2.0458517852,false,true,false
v3,perpetual,true_oos,T2,M30,2026-01,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,4.59006365564,true,false,false
v3,perpetual,true_oos,T2,M30,2026-01,IMOEXF,2023-11-14,true,false,AVAILABLE,3,-1.97096690752,false,true,false
v3,perpetual,true_oos,T2,M30,2026-02,USDRUBF,2023-01-03,true,false,AVAILABLE,6,-3.1294973361,false,true,false
v3,perpetual,true_oos,T2,M30,2026-02,CNYRUBF,2023-01-03,true,false,AVAILABLE,9,-4.76422408005,false,true,false
v3,perpetual,true_oos,T2,M30,2026-02,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,3.12529407905,true,false,false
v3,perpetual,true_oos,T2,M30,2026-02,IMOEXF,2023-11-14,true,false,AVAILABLE,3,0.607152366653,true,false,false
v3,perpetual,true_oos,T2,M30,2026-03,USDRUBF,2023-01-03,true,false,AVAILABLE,6,-1.17903307487,false,true,false
v3,perpetual,true_oos,T2,M30,2026-03,CNYRUBF,2023-01-03,true,false,AVAILABLE,6,-5.02273358486,false,true,false
v3,perpetual,true_oos,T2,M30,2026-03,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,-1.03078277302,false,true,false
v3,perpetual,true_oos,T2,M30,2026-03,IMOEXF,2023-11-14,true,false,AVAILABLE,7,4.54173056341,true,false,false
v3,perpetual,true_oos,T2,M30,2026-04,USDRUBF,2023-01-03,true,false,AVAILABLE,3,1.6066504836,true,false,false
v3,perpetual,true_oos,T2,M30,2026-04,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,0.105035341075,true,false,false
v3,perpetual,true_oos,T2,M30,2026-04,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,1.90576815671,true,false,false
v3,perpetual,true_oos,T2,M30,2026-04,IMOEXF,2023-11-14,true,false,AVAILABLE,6,3.30966194607,true,false,false
v3,perpetual,true_oos,T2,M30,2026-05,USDRUBF,2023-01-03,true,false,AVAILABLE,4,12.901957208,true,false,false
v3,perpetual,true_oos,T2,M30,2026-05,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,0.269175966559,true,false,false
v3,perpetual,true_oos,T2,M30,2026-05,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,10.5948642819,true,false,false
v3,perpetual,true_oos,T2,M30,2026-05,IMOEXF,2023-11-14,true,false,AVAILABLE,8,-1.06739715787,false,true,false
v3,perpetual,true_oos,T2,M30,2026-06,USDRUBF,2023-01-03,true,false,AVAILABLE,5,0.419236074174,true,false,false
v3,perpetual,true_oos,T2,M30,2026-06,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,-0.75473777173,false,true,false
v3,perpetual,true_oos,T2,M30,2026-06,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,1.43027368943,true,false,false
v3,perpetual,true_oos,T2,M30,2026-06,IMOEXF,2023-11-14,true,false,AVAILABLE,6,4.38968258625,true,false,false
v3,perpetual,true_oos,T2,M30,2026-07,USDRUBF,2023-01-03,true,false,AVAILABLE,6,-2.88995001808,false,true,false
v3,perpetual,true_oos,T2,M30,2026-07,CNYRUBF,2023-01-03,true,false,AVAILABLE,5,-2.20592513507,false,true,false
v3,perpetual,true_oos,T2,M30,2026-07,GLDRUBF,2023-07-11,true,false,AVAILABLE,8,-2.40258560903,false,true,false
v3,perpetual,true_oos,T2,M30,2026-07,IMOEXF,2023-11-14,true,false,AVAILABLE,7,6.45334596249,true,false,false
v3,perpetual,true_oos,T2,M30,2026-08,USDRUBF,2023-01-03,true,false,AVAILABLE,8,-2.60393986822,false,true,false
v3,perpetual,true_oos,T2,M30,2026-08,CNYRUBF,2023-01-03,true,false,AVAILABLE,7,8.50884804635,true,false,false
v3,perpetual,true_oos,T2,M30,2026-08,GLDRUBF,2023-07-11,true,false,AVAILABLE,7,-3.92020434178,false,true,false
v3,perpetual,true_oos,T2,M30,2026-08,IMOEXF,2023-11-14,true,false,AVAILABLE,6,-2.99956315279,false,true,false
v3,perpetual,true_oos,T2,M30,2026-09,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-1.74691159936,false,true,false
v3,perpetual,true_oos,T2,M30,2026-09,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-0.699067559239,false,true,false
v3,perpetual,true_oos,T2,M30,2026-09,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,-2.46365220655,false,true,false
v3,perpetual,true_oos,T2,M30,2026-09,IMOEXF,2023-11-14,true,false,AVAILABLE,5,-4.37753682464,false,true,false
v3,perpetual,true_oos,T2,H1,2025-01,USDRUBF,2023-01-03,true,false,AVAILABLE,1,1.24215968903,true,false,false
v3,perpetual,true_oos,T2,H1,2025-01,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,0.410373116127,true,false,false
v3,perpetual,true_oos,T2,H1,2025-01,GLDRUBF,2023-07-11,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2025-01,IMOEXF,2023-11-14,true,false,AVAILABLE,1,1.0809975587,true,false,false
v3,perpetual,true_oos,T2,H1,2025-02,USDRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2025-02,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,1.94611532797,true,false,false
v3,perpetual,true_oos,T2,H1,2025-02,GLDRUBF,2023-07-11,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2025-02,IMOEXF,2023-11-14,true,false,AVAILABLE,2,-0.308450786377,false,true,false
v3,perpetual,true_oos,T2,H1,2025-03,USDRUBF,2023-01-03,true,false,AVAILABLE,2,0.318345274,true,false,false
v3,perpetual,true_oos,T2,H1,2025-03,CNYRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2025-03,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,1.3850992441,true,false,false
v3,perpetual,true_oos,T2,H1,2025-03,IMOEXF,2023-11-14,true,false,AVAILABLE,2,-0.195020923994,false,true,false
v3,perpetual,true_oos,T2,H1,2025-04,USDRUBF,2023-01-03,true,false,AVAILABLE,2,2.9100633497,true,false,false
v3,perpetual,true_oos,T2,H1,2025-04,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,-0.828301933232,false,true,false
v3,perpetual,true_oos,T2,H1,2025-04,GLDRUBF,2023-07-11,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2025-04,IMOEXF,2023-11-14,true,false,AVAILABLE,2,-1.18916237519,false,true,false
v3,perpetual,true_oos,T2,H1,2025-05,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-1.252434317,false,true,false
v3,perpetual,true_oos,T2,H1,2025-05,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-0.836961047146,false,true,false
v3,perpetual,true_oos,T2,H1,2025-05,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,-1.00005385872,false,true,false
v3,perpetual,true_oos,T2,H1,2025-05,IMOEXF,2023-11-14,true,false,AVAILABLE,2,0.93511466387,true,false,false
v3,perpetual,true_oos,T2,H1,2025-06,USDRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2025-06,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-0.620995711317,false,true,false
v3,perpetual,true_oos,T2,H1,2025-06,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,-3.29592612873,false,true,false
v3,perpetual,true_oos,T2,H1,2025-06,IMOEXF,2023-11-14,true,false,AVAILABLE,1,-0.104349140575,false,true,false
v3,perpetual,true_oos,T2,H1,2025-07,USDRUBF,2023-01-03,true,false,AVAILABLE,4,5.26683397786,true,false,false
v3,perpetual,true_oos,T2,H1,2025-07,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,7.15192524909,true,false,false
v3,perpetual,true_oos,T2,H1,2025-07,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,-0.728054022044,false,true,false
v3,perpetual,true_oos,T2,H1,2025-07,IMOEXF,2023-11-14,true,false,AVAILABLE,3,-1.8043654354,false,true,false
v3,perpetual,true_oos,T2,H1,2025-08,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-2.02055544613,false,true,false
v3,perpetual,true_oos,T2,H1,2025-08,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,-1.10382665191,false,true,false
v3,perpetual,true_oos,T2,H1,2025-08,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,-1.02304235302,false,true,false
v3,perpetual,true_oos,T2,H1,2025-08,IMOEXF,2023-11-14,true,false,AVAILABLE,1,-0.848507878029,false,true,false
v3,perpetual,true_oos,T2,H1,2025-09,USDRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2025-09,CNYRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2025-09,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,10.181928975,true,false,false
v3,perpetual,true_oos,T2,H1,2025-09,IMOEXF,2023-11-14,true,false,AVAILABLE,5,-2.02027559391,false,true,false
v3,perpetual,true_oos,T2,H1,2025-10,USDRUBF,2023-01-03,true,false,AVAILABLE,3,-2.64148244386,false,true,false
v3,perpetual,true_oos,T2,H1,2025-10,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,-2.68851048492,false,true,false
v3,perpetual,true_oos,T2,H1,2025-10,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,5.41914444164,true,false,false
v3,perpetual,true_oos,T2,H1,2025-10,IMOEXF,2023-11-14,true,false,AVAILABLE,2,5.3727015971,true,false,false
v3,perpetual,true_oos,T2,H1,2025-11,USDRUBF,2023-01-03,true,false,AVAILABLE,1,4.61083552031,true,false,false
v3,perpetual,true_oos,T2,H1,2025-11,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,-0.519442209563,false,true,false
v3,perpetual,true_oos,T2,H1,2025-11,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,-0.040078363154,false,true,false
v3,perpetual,true_oos,T2,H1,2025-11,IMOEXF,2023-11-14,true,false,AVAILABLE,2,-1.80019047202,false,true,false
v3,perpetual,true_oos,T2,H1,2025-12,USDRUBF,2023-01-03,true,false,AVAILABLE,3,0.807424314787,true,false,false
v3,perpetual,true_oos,T2,H1,2025-12,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,0.125646761759,true,false,false
v3,perpetual,true_oos,T2,H1,2025-12,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,-0.175573828322,false,true,false
v3,perpetual,true_oos,T2,H1,2025-12,IMOEXF,2023-11-14,true,false,AVAILABLE,3,-1.04750872498,false,true,false
v3,perpetual,true_oos,T2,H1,2026-01,USDRUBF,2023-01-03,true,false,AVAILABLE,1,0.585517063789,true,false,false
v3,perpetual,true_oos,T2,H1,2026-01,CNYRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2026-01,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,-0.745146582239,false,true,false
v3,perpetual,true_oos,T2,H1,2026-01,IMOEXF,2023-11-14,true,false,AVAILABLE,4,-2.45974569735,false,true,false
v3,perpetual,true_oos,T2,H1,2026-02,USDRUBF,2023-01-03,true,false,AVAILABLE,1,-0.74431651687,false,true,false
v3,perpetual,true_oos,T2,H1,2026-02,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,-0.420526334522,false,true,false
v3,perpetual,true_oos,T2,H1,2026-02,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,0.97821620639,true,false,false
v3,perpetual,true_oos,T2,H1,2026-02,IMOEXF,2023-11-14,true,false,AVAILABLE,2,-0.395408328561,false,true,false
v3,perpetual,true_oos,T2,H1,2026-03,USDRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2026-03,CNYRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2026-03,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,2.85471903185,true,false,false
v3,perpetual,true_oos,T2,H1,2026-03,IMOEXF,2023-11-14,true,false,AVAILABLE,4,-0.762702953318,false,true,false
v3,perpetual,true_oos,T2,H1,2026-04,USDRUBF,2023-01-03,true,false,AVAILABLE,2,12.4489625057,true,false,false
v3,perpetual,true_oos,T2,H1,2026-04,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,-1.9696332285,false,true,false
v3,perpetual,true_oos,T2,H1,2026-04,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,3.38263819835,true,false,false
v3,perpetual,true_oos,T2,H1,2026-04,IMOEXF,2023-11-14,true,false,AVAILABLE,4,9.37213081596,true,false,false
v3,perpetual,true_oos,T2,H1,2026-05,USDRUBF,2023-01-03,true,false,AVAILABLE,1,0.348287544569,true,false,false
v3,perpetual,true_oos,T2,H1,2026-05,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,0.223915808171,true,false,false
v3,perpetual,true_oos,T2,H1,2026-05,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,2.90378114203,true,false,false
v3,perpetual,true_oos,T2,H1,2026-05,IMOEXF,2023-11-14,true,false,AVAILABLE,5,-1.6247764569,false,true,false
v3,perpetual,true_oos,T2,H1,2026-06,USDRUBF,2023-01-03,true,false,AVAILABLE,2,1.80822968196,true,false,false
v3,perpetual,true_oos,T2,H1,2026-06,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-1.01745105812,false,true,false
v3,perpetual,true_oos,T2,H1,2026-06,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,0.510516619464,true,false,false
v3,perpetual,true_oos,T2,H1,2026-06,IMOEXF,2023-11-14,true,false,AVAILABLE,3,-2.43362996518,false,true,false
v3,perpetual,true_oos,T2,H1,2026-07,USDRUBF,2023-01-03,true,false,AVAILABLE,3,5.99527826214,true,false,false
v3,perpetual,true_oos,T2,H1,2026-07,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,5.02230415993,true,false,false
v3,perpetual,true_oos,T2,H1,2026-07,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,0.49029449687,true,false,false
v3,perpetual,true_oos,T2,H1,2026-07,IMOEXF,2023-11-14,true,false,AVAILABLE,3,-0.471710530078,false,true,false
v3,perpetual,true_oos,T2,H1,2026-08,USDRUBF,2023-01-03,true,false,AVAILABLE,4,4.2331747696,true,false,false
v3,perpetual,true_oos,T2,H1,2026-08,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,4.9480955111,true,false,false
v3,perpetual,true_oos,T2,H1,2026-08,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,8.23647839521,true,false,false
v3,perpetual,true_oos,T2,H1,2026-08,IMOEXF,2023-11-14,true,false,AVAILABLE,1,-0.949646845332,false,true,false
v3,perpetual,true_oos,T2,H1,2026-09,USDRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T2,H1,2026-09,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-1.05737553005,false,true,false
v3,perpetual,true_oos,T2,H1,2026-09,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,-2.21806322106,false,true,false
v3,perpetual,true_oos,T2,H1,2026-09,IMOEXF,2023-11-14,true,false,AVAILABLE,3,-2.60831347009,false,true,false
v3,perpetual,true_oos,T3,M30,2025-01,USDRUBF,2023-01-03,true,false,AVAILABLE,1,0.27006880523,true,false,false
v3,perpetual,true_oos,T3,M30,2025-01,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,0.361862402972,true,false,false
v3,perpetual,true_oos,T3,M30,2025-01,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,-0.744170241334,false,true,false
v3,perpetual,true_oos,T3,M30,2025-01,IMOEXF,2023-11-14,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,true_oos,T3,M30,2025-02,USDRUBF,2023-01-03,true,false,AVAILABLE,4,0.716573537966,true,false,false
v3,perpetual,true_oos,T3,M30,2025-02,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,4.4516240909,true,false,false
v3,perpetual,true_oos,T3,M30,2025-02,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,0.0563248814242,true,false,false
v3,perpetual,true_oos,T3,M30,2025-02,IMOEXF,2023-11-14,true,false,AVAILABLE,6,5.95789683978,true,false,false
v3,perpetual,true_oos,T3,M30,2025-03,USDRUBF,2023-01-03,true,false,AVAILABLE,6,-4.07900083218,false,true,false
v3,perpetual,true_oos,T3,M30,2025-03,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,-2.76186960285,false,true,false
v3,perpetual,true_oos,T3,M30,2025-03,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,-0.903482441783,false,true,false
v3,perpetual,true_oos,T3,M30,2025-03,IMOEXF,2023-11-14,true,false,AVAILABLE,3,1.56949163882,true,false,false
v3,perpetual,true_oos,T3,M30,2025-04,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-1.75840649274,false,true,false
v3,perpetual,true_oos,T3,M30,2025-04,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,-1.41187112426,false,true,false
v3,perpetual,true_oos,T3,M30,2025-04,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,0.827230220167,true,false,false
