level_family_id,level_snapshot_id,snapshot_version,instrument,level_type,anchor_price,level_price,valid_from,valid_trading_date,first_touch,last_touch,touch_count,touch_times,tolerance_ticks,min_touches,round_confluence,historical,mirror,source_pivot_ids,source_sides,known_index,level_id,price,known_time
USDRUBF-L35,USDRUBF-L35-V5,5,USDRUBF,MIRROR,78.74,78.74,2026-01-13 17:15:00+03:00,2026-01-13,2026-01-09 11:50:00+03:00,2026-01-13 17:05:00+03:00,6,2026-01-09 11:50:00+03:00|2026-01-09 12:30:00+03:00|2026-01-09 13:10:00+03:00|2026-01-09 21:10:00+03:00|2026-01-13 16:25:00+03:00|2026-01-13 17:05:00+03:00,2,2,False,True,True,110|112|114|136|191|193,LOW|HIGH|LOW|LOW|LOW|LOW,721,USDRUBF-L35-V5,78.74,2026-01-13 17:15:00+03:00
USDRUBF-L49,USDRUBF-L49-V1,1,USDRUBF,EH,78.91,78.91,2026-01-13 17:30:00+03:00,2026-01-13,2026-01-12 15:35:00+03:00,2026-01-13 17:20:00+03:00,2,2026-01-12 15:35:00+03:00|2026-01-13 17:20:00+03:00,2,2,True,True,False,156|194,HIGH|HIGH,724,USDRUBF-L49-V1,78.91,2026-01-13 17:30:00+03:00
USDRUBF-L49,USDRUBF-L49-V2,2,USDRUBF,EH,78.91,78.9,2026-01-13 17:55:00+03:00,2026-01-13,2026-01-12 15:35:00+03:00,2026-01-13 17:45:00+03:00,3,2026-01-12 15:35:00+03:00|2026-01-13 17:20:00+03:00|2026-01-13 17:45:00+03:00,2,2,True,True,False,156|194|195,HIGH|HIGH|HIGH,729,USDRUBF-L49-V2,78.9,2026-01-13 17:55:00+03:00
USDRUBF-L35,USDRUBF-L35-V6,6,USDRUBF,MIRROR,78.74,78.74,2026-01-13 18:00:00+03:00,2026-01-13,2026-01-09 11:50:00+03:00,2026-01-13 17:50:00+03:00,7,2026-01-09 11:50:00+03:00|2026-01-09 12:30:00+03:00|2026-01-09 13:10:00+03:00|2026-01-09 21:10:00+03:00|2026-01-13 16:25:00+03:00|2026-01-13 17:05:00+03:00|2026-01-13 17:50:00+03:00,2,2,False,True,True,110|112|114|136|191|193|196,LOW|HIGH|LOW|LOW|LOW|LOW|LOW,730,USDRUBF-L35-V6,78.74,2026-01-13 18:00:00+03:00
USDRUBF-L48,USDRUBF-L48-V5,5,USDRUBF,MIRROR,78.93,78.95,2026-01-13 18:15:00+03:00,2026-01-13,2026-01-12 14:25:00+03:00,2026-01-13 18:05:00+03:00,6,2026-01-12 14:25:00+03:00|2026-01-12 15:00:00+03:00|2026-01-12 21:35:00+03:00|2026-01-13 10:10:00+03:00|2026-01-13 10:40:00+03:00|2026-01-13 18:05:00+03:00,2,2,False,True,True,152|155|168|174|176|197,HIGH|HIGH|LOW|LOW|LOW|HIGH,733,USDRUBF-L48-V5,78.95,2026-01-13 18:15:00+03:00
USDRUBF-L35,USDRUBF-L35-V7,7,USDRUBF,MIRROR,78.74,78.75,2026-01-13 18:25:00+03:00,2026-01-13,2026-01-09 11:50:00+03:00,2026-01-13 18:15:00+03:00,8,2026-01-09 11:50:00+03:00|2026-01-09 12:30:00+03:00|2026-01-09 13:10:00+03:00|2026-01-09 21:10:00+03:00|2026-01-13 16:25:00+03:00|2026-01-13 17:05:00+03:00|2026-01-13 17:50:00+03:00|2026-01-13 18:15:00+03:00,2,2,False,True,True,110|112|114|136|191|193|196|198,LOW|HIGH|LOW|LOW|LOW|LOW|LOW|LOW,735,USDRUBF-L35-V7,78.75,2026-01-13 18:25:00+03:00
USDRUBF-L1,USDRUBF-L1-V7,7,USDRUBF,MIRROR,79.0,79.01,2026-01-13 18:40:00+03:00,2026-01-13,2026-01-05 09:30:00+03:00,2026-01-13 18:30:00+03:00,8,2026-01-05 09:30:00+03:00|2026-01-05 10:05:00+03:00|2026-01-12 16:35:00+03:00|2026-01-12 18:00:00+03:00|2026-01-13 11:30:00+03:00|2026-01-13 12:50:00+03:00|2026-01-13 14:25:00+03:00|2026-01-13 18:30:00+03:00,2,2,True,True,True,1|3|160|163|178|181|185|199,LOW|LOW|HIGH|HIGH|HIGH|LOW|LOW|HIGH,738,USDRUBF-L1-V7,79.01,2026-01-13 18:40:00+03:00
USDRUBF-L32,USDRUBF-L32-V8,8,USDRUBF,MIRROR,78.82,78.82,2026-01-13 19:15:00+03:00,2026-01-13,2026-01-09 10:20:00+03:00,2026-01-13 18:50:00+03:00,9,2026-01-09 10:20:00+03:00|2026-01-09 13:00:00+03:00|2026-01-09 13:30:00+03:00|2026-01-09 21:35:00+03:00|2026-01-12 14:10:00+03:00|2026-01-12 18:50:00+03:00|2026-01-13 11:10:00+03:00|2026-01-13 16:50:00+03:00|2026-01-13 18:50:00+03:00,2,2,False,True,True,107|113|115|137|151|165|177|192|200,LOW|HIGH|HIGH|HIGH|LOW|LOW|LOW|HIGH|LOW,742,USDRUBF-L32-V8,78.82,2026-01-13 19:15:00+03:00
USDRUBF-L1,USDRUBF-L1-V8,8,USDRUBF,MIRROR,79.0,79.01,2026-01-13 19:20:00+03:00,2026-01-13,2026-01-05 09:30:00+03:00,2026-01-13 19:10:00+03:00,9,2026-01-05 09:30:00+03:00|2026-01-05 10:05:00+03:00|2026-01-12 16:35:00+03:00|2026-01-12 18:00:00+03:00|2026-01-13 11:30:00+03:00|2026-01-13 12:50:00+03:00|2026-01-13 14:25:00+03:00|2026-01-13 18:30:00+03:00|2026-01-13 19:10:00+03:00,2,2,True,True,True,1|3|160|163|178|181|185|199|201,LOW|LOW|HIGH|HIGH|HIGH|LOW|LOW|HIGH|HIGH,743,USDRUBF-L1-V8,79.01,2026-01-13 19:20:00+03:00
USDRUBF-L47,USDRUBF-L47-V7,7,USDRUBF,MIRROR,79.04,79.04,2026-01-13 20:10:00+03:00,2026-01-13,2026-01-12 12:40:00+03:00,2026-01-13 19:35:00+03:00,8,2026-01-12 12:40:00+03:00|2026-01-12 13:20:00+03:00|2026-01-12 16:00:00+03:00|2026-01-12 19:35:00+03:00|2026-01-13 09:55:00+03:00|2026-01-13 13:05:00+03:00|2026-01-13 15:10:00+03:00|2026-01-13 19:35:00+03:00,2,2,False,True,True,147|149|158|166|172|183|188|202,HIGH|LOW|HIGH|HIGH|LOW|LOW|HIGH|HIGH,748,USDRUBF-L47-V7,79.04,2026-01-13 20:10:00+03:00
USDRUBF-L1,USDRUBF-L1-V9,9,USDRUBF,MIRROR,79.0,79.01,2026-01-13 21:25:00+03:00,2026-01-13,2026-01-05 09:30:00+03:00,2026-01-13 20:45:00+03:00,10,2026-01-05 09:30:00+03:00|2026-01-05 10:05:00+03:00|2026-01-12 16:35:00+03:00|2026-01-12 18:00:00+03:00|2026-01-13 11:30:00+03:00|2026-01-13 12:50:00+03:00|2026-01-13 14:25:00+03:00|2026-01-13 18:30:00+03:00|2026-01-13 19:10:00+03:00|2026-01-13 20:45:00+03:00,2,2,True,True,True,1|3|160|163|178|181|185|199|201|203,LOW|LOW|HIGH|HIGH|HIGH|LOW|LOW|HIGH|HIGH|HIGH,753,USDRUBF-L1-V9,79.01,2026-01-13 21:25:00+03:00
USDRUBF-L33,USDRUBF-L33-V2,2,USDRUBF,EL,78.85,78.85,2026-01-13 21:25:00+03:00,2026-01-13,2026-01-09 10:35:00+03:00,2026-01-13 20:45:00+03:00,3,2026-01-09 10:35:00+03:00|2026-01-12 14:35:00+03:00|2026-01-13 20:45:00+03:00,2,2,False,True,False,108|153|204,LOW|LOW|LOW,753,USDRUBF-L33-V2,78.85,2026-01-13 21:25:00+03:00
USDRUBF-L50,USDRUBF-L50-V2,2,USDRUBF,MIRROR,78.97,78.96,2026-01-13 23:25:00+03:00,2026-01-13,2026-01-13 14:45:00+03:00,2026-01-13 22:05:00+03:00,3,2026-01-13 14:45:00+03:00|2026-01-13 15:55:00+03:00|2026-01-13 22:05:00+03:00,2,2,False,False,True,187|190|205,LOW|HIGH|HIGH,758,USDRUBF-L50-V2,78.96,2026-01-13 23:25:00+03:00
USDRUBF-L1,USDRUBF-L1-V10,10,USDRUBF,MIRROR,79.0,79.01,2026-01-14 09:15:00+03:00,2026-01-14,2026-01-05 09:30:00+03:00,2026-01-14 09:05:00+03:00,11,2026-01-05 09:30:00+03:00|2026-01-05 10:05:00+03:00|2026-01-12 16:35:00+03:00|2026-01-12 18:00:00+03:00|2026-01-13 11:30:00+03:00|2026-01-13 12:50:00+03:00|2026-01-13 14:25:00+03:00|2026-01-13 18:30:00+03:00|2026-01-13 19:10:00+03:00|2026-01-13 20:45:00+03:00|2026-01-14 09:05:00+03:00,2,2,True,True,True,1|3|160|163|178|181|185|199|201|203|206,LOW|LOW|HIGH|HIGH|HIGH|LOW|LOW|HIGH|HIGH|HIGH|HIGH,762,USDRUBF-L1-V10,79.01,2026-01-14 09:15:00+03:00
USDRUBF-L44,USDRUBF-L44-V6,6,USDRUBF,MIRROR,78.88,78.89,2026-01-14 09:30:00+03:00,2026-01-14,2026-01-12 09:05:00+03:00,2026-01-14 09:20:00+03:00,7,2026-01-12 09:05:00+03:00|2026-01-12 12:30:00+03:00|2026-01-12 17:35:00+03:00|2026-01-12 18:05:00+03:00|2026-01-13 11:55:00+03:00|2026-01-13 15:45:00+03:00|2026-01-14 09:20:00+03:00,2,2,True,True,True,138|146|162|164|179|189|207,HIGH|LOW|LOW|LOW|LOW|LOW|LOW,765,USDRUBF-L44-V6,78.89,2026-01-14 09:30:00+03:00
USDRUBF-L47,USDRUBF-L47-V8,8,USDRUBF,MIRROR,79.04,79.04,2026-01-14 09:50:00+03:00,2026-01-14,2026-01-12 12:40:00+03:00,2026-01-14 09:35:00+03:00,9,2026-01-12 12:40:00+03:00|2026-01-12 13:20:00+03:00|2026-01-12 16:00:00+03:00|2026-01-12 19:35:00+03:00|2026-01-13 09:55:00+03:00|2026-01-13 13:05:00+03:00|2026-01-13 15:10:00+03:00|2026-01-13 19:35:00+03:00|2026-01-14 09:35:00+03:00,2,2,False,True,True,147|149|158|166|172|183|188|202|208,HIGH|LOW|HIGH|HIGH|LOW|LOW|HIGH|HIGH|HIGH,768,USDRUBF-L47-V8,79.04,2026-01-14 09:50:00+03:00
USDRUBF-L49,USDRUBF-L49-V3,3,USDRUBF,MIRROR,78.91,78.9,2026-01-14 09:50:00+03:00,2026-01-14,2026-01-12 15:35:00+03:00,2026-01-14 09:35:00+03:00,4,2026-01-12 15:35:00+03:00|2026-01-13 17:20:00+03:00|2026-01-13 17:45:00+03:00|2026-01-14 09:35:00+03:00,2,2,True,True,True,156|194|195|209,HIGH|HIGH|HIGH|LOW,768,USDRUBF-L49-V3,78.9,2026-01-14 09:50:00+03:00
USDRUBF-L34,USDRUBF-L34-V3,3,USDRUBF,EH,79.18,79.19,2026-01-14 10:20:00+03:00,2026-01-14,2026-01-09 10:50:00+03:00,2026-01-14 10:10:00+03:00,4,2026-01-09 10:50:00+03:00|2026-01-12 13:25:00+03:00|2026-01-13 13:35:00+03:00|2026-01-14 10:10:00+03:00,2,2,True,True,False,109|150|184|210,HIGH|HIGH|HIGH|HIGH,774,USDRUBF-L34-V3,79.19,2026-01-14 10:20:00+03:00
USDRUBF-L38,USDRUBF-L38-V5,5,USDRUBF,MIRROR,78.69,78.69,2026-01-14 10:40:00+03:00,2026-01-14,2026-01-09 14:20:00+03:00,2026-01-14 10:30:00+03:00,6,2026-01-09 14:20:00+03:00|2026-01-09 15:35:00+03:00|2026-01-09 16:30:00+03:00|2026-01-09 19:15:00+03:00|2026-01-09 19:55:00+03:00|2026-01-14 10:30:00+03:00,2,2,True,True,True,117|119|122|131|133|211,LOW|LOW|HIGH|HIGH|HIGH|LOW,778,USDRUBF-L38-V5,78.69,2026-01-14 10:40:00+03:00
USDRUBF-L44,USDRUBF-L44-V7,7,USDRUBF,MIRROR,78.88,78.88,2026-01-14 11:05:00+03:00,2026-01-14,2026-01-12 09:05:00+03:00,2026-01-14 10:50:00+03:00,8,2026-01-12 09:05:00+03:00|2026-01-12 12:30:00+03:00|2026-01-12 17:35:00+03:00|2026-01-12 18:05:00+03:00|2026-01-13 11:55:00+03:00|2026-01-13 15:45:00+03:00|2026-01-14 09:20:00+03:00|2026-01-14 10:50:00+03:00,2,2,False,True,True,138|146|162|164|179|189|207|212,HIGH|LOW|LOW|LOW|LOW|LOW|LOW|HIGH,781,USDRUBF-L44-V7,78.88,2026-01-14 11:05:00+03:00
USDRUBF-L48,USDRUBF-L48-V6,6,USDRUBF,MIRROR,78.93,78.95,2026-01-14 11:25:00+03:00,2026-01-14,2026-01-12 14:25:00+03:00,2026-01-14 11:10:00+03:00,7,2026-01-12 14:25:00+03:00|2026-01-12 15:00:00+03:00|2026-01-12 21:35:00+03:00|2026-01-13 10:10:00+03:00|2026-01-13 10:40:00+03:00|2026-01-13 18:05:00+03:00|2026-01-14 11:10:00+03:00,2,2,False,True,True,152|155|168|174|176|197|213,HIGH|HIGH|LOW|LOW|LOW|HIGH|HIGH,784,USDRUBF-L48-V6,78.95,2026-01-14 11:25:00+03:00
USDRUBF-L39,USDRUBF-L39-V5,5,USDRUBF,MIRROR,78.79,78.8,2026-01-14 11:30:00+03:00,2026-01-14,2026-01-09 14:40:00+03:00,2026-01-14 11:20:00+03:00,6,2026-01-09 14:40:00+03:00|2026-01-09 16:00:00+03:00|2026-01-09 20:50:00+03:00|2026-01-12 14:50:00+03:00|2026-01-12 16:25:00+03:00|2026-01-14 11:20:00+03:00,2,2,True,True,True,118|121|135|154|159|214,HIGH|HIGH|HIGH|LOW|LOW|LOW,785,USDRUBF-L39-V5,78.8,2026-01-14 11:30:00+03:00
USDRUBF-L36,USDRUBF-L36-V3,3,USDRUBF,EL,78.56,78.56,2026-01-14 11:50:00+03:00,2026-01-14,2026-01-09 12:05:00+03:00,2026-01-14 11:40:00+03:00,4,2026-01-09 12:05:00+03:00|2026-01-09 15:55:00+03:00|2026-01-09 16:50:00+03:00|2026-01-14 11:40:00+03:00,2,2,False,True,False,111|120|123|215,LOW|LOW|LOW|LOW,789,USDRUBF-L36-V3,78.56,2026-01-14 11:50:00+03:00
USDRUBF-L35,USDRUBF-L35-V8,8,USDRUBF,MIRROR,78.74,78.75,2026-01-14 12:20:00+03:00,2026-01-14,2026-01-09 11:50:00+03:00,2026-01-14 12:05:00+03:00,9,2026-01-09 11:50:00+03:00|2026-01-09 12:30:00+03:00|2026-01-09 13:10:00+03:00|2026-01-09 21:10:00+03:00|2026-01-13 16:25:00+03:00|2026-01-13 17:05:00+03:00|2026-01-13 17:50:00+03:00|2026-01-13 18:15:00+03:00|2026-01-14 12:05:00+03:00,2,2,False,True,True,110|112|114|136|191|193|196|198|216,LOW|HIGH|LOW|LOW|LOW|LOW|LOW|LOW|HIGH,794,USDRUBF-L35-V8,78.75,2026-01-14 12:20:00+03:00
USDRUBF-L33,USDRUBF-L33-V3,3,USDRUBF,MIRROR,78.85,78.85,2026-01-14 13:20:00+03:00,2026-01-14,2026-01-09 10:35:00+03:00,2026-01-14 13:05:00+03:00,4,2026-01-09 10:35:00+03:00|2026-01-12 14:35:00+03:00|2026-01-13 20:45:00+03:00|2026-01-14 13:05:00+03:00,2,2,False,True,True,108|153|204|217,LOW|LOW|LOW|HIGH,803,USDRUBF-L33-V3,78.85,2026-01-14 13:20:00+03:00
USDRUBF-L38,USDRUBF-L38-V6,6,USDRUBF,MIRROR,78.69,78.69,2026-01-14 13:40:00+03:00,2026-01-14,2026-01-09 14:20:00+03:00,2026-01-14 13:30:00+03:00,7,2026-01-09 14:20:00+03:00|2026-01-09 15:35:00+03:00|2026-01-09 16:30:00+03:00|2026-01-09 19:15:00+03:00|2026-01-09 19:55:00+03:00|2026-01-14 10:30:00+03:00|2026-01-14 13:30:00+03:00,2,2,True,True,True,117|119|122|131|133|211|218,LOW|LOW|HIGH|HIGH|HIGH|LOW|LOW,807,USDRUBF-L38-V6,78.69,2026-01-14 13:40:00+03:00
USDRUBF-L38,USDRUBF-L38-V7,7,USDRUBF,MIRROR,78.69,78.69,2026-01-14 15:05:00+03:00,2026-01-14,2026-01-09 14:20:00+03:00,2026-01-14 14:50:00+03:00,8,2026-01-09 14:20:00+03:00|2026-01-09 15:35:00+03:00|2026-01-09 16:30:00+03:00|2026-01-09 19:15:00+03:00|2026-01-09 19:55:00+03:00|2026-01-14 10:30:00+03:00|2026-01-14 13:30:00+03:00|2026-01-14 14:50:00+03:00,2,2,True,True,True,117|119|122|131|133|211|218|220,LOW|LOW|HIGH|HIGH|HIGH|LOW|LOW|HIGH,822,USDRUBF-L38-V7,78.69,2026-01-14 15:05:00+03:00
USDRUBF-L36,USDRUBF-L36-V4,4,USDRUBF,EL,78.56,78.56,2026-01-14 15:05:00+03:00,2026-01-14,2026-01-09 12:05:00+03:00,2026-01-14 14:50:00+03:00,5,2026-01-09 12:05:00+03:00|2026-01-09 15:55:00+03:00|2026-01-09 16:50:00+03:00|2026-01-14 11:40:00+03:00|2026-01-14 14:50:00+03:00,2,2,False,True,False,111|120|123|215|221,LOW|LOW|LOW|LOW|LOW,822,USDRUBF-L36-V4,78.56,2026-01-14 15:05:00+03:00
USDRUBF-L43,USDRUBF-L43-V3,3,USDRUBF,MIRROR,78.59,78.6,2026-01-14 15:20:00+03:00,2026-01-14,2026-01-09 18:20:00+03:00,2026-01-14 15:10:00+03:00,4,2026-01-09 18:20:00+03:00|2026-01-09 19:40:00+03:00|2026-01-12 09:05:00+03:00|2026-01-14 15:10:00+03:00,2,2,True,True,True,129|132|139|222,HIGH|LOW|LOW|LOW,825,USDRUBF-L43-V3,78.6,2026-01-14 15:20:00+03:00
USDRUBF-L40,USDRUBF-L40-V3,3,USDRUBF,MIRROR,78.64,78.63,2026-01-14 15:40:00+03:00,2026-01-14,2026-01-09 17:05:00+03:00,2026-01-14 15:20:00+03:00,4,2026-01-09 17:05:00+03:00|2026-01-09 17:50:00+03:00|2026-01-09 20:05:00+03:00|2026-01-14 15:20:00+03:00,2,2,False,True,True,124|127|134|223,HIGH|HIGH|LOW|HIGH,827,USDRUBF-L40-V3,78.63,2026-01-14 15:40:00+03:00
USDRUBF-L36,USDRUBF-L36-V5,5,USDRUBF,EL,78.56,78.56,2026-01-14 15:50:00+03:00,2026-01-14,2026-01-09 12:05:00+03:00,2026-01-14 15:30:00+03:00,6,2026-01-09 12:05:00+03:00|2026-01-09 15:55:00+03:00|2026-01-09 16:50:00+03:00|2026-01-14 11:40:00+03:00|2026-01-14 14:50:00+03:00|2026-01-14 15:30:00+03:00,2,2,False,True,False,111|120|123|215|221|224,LOW|LOW|LOW|LOW|LOW|LOW,828,USDRUBF-L36-V5,78.56,2026-01-14 15:50:00+03:00
USDRUBF-L45,USDRUBF-L45-V1,1,USDRUBF,EL,78.42,78.43,2026-01-14 16:30:00+03:00,2026-01-14,2026-01-12 09:25:00+03:00,2026-01-14 16:20:00+03:00,2,2026-01-12 09:25:00+03:00|2026-01-14 16:20:00+03:00,2,2,False,True,False,140|225,LOW|LOW,836,USDRUBF-L45-V1,78.43,2026-01-14 16:30:00+03:00
USDRUBF-L51,USDRUBF-L51-V1,1,USDRUBF,EL,78.39,78.4,2026-01-14 17:15:00+03:00,2026-01-14,2026-01-14 14:10:00+03:00,2026-01-14 17:05:00+03:00,2,2026-01-14 14:10:00+03:00|2026-01-14 17:05:00+03:00,2,2,True,False,False,219|228,LOW|LOW,845,USDRUBF-L51-V1,78.4,2026-01-14 17:15:00+03:00
USDRUBF-L36,USDRUBF-L36-V6,6,USDRUBF,MIRROR,78.56,78.56,2026-01-14 18:05:00+03:00,2026-01-14,2026-01-09 12:05:00+03:00,2026-01-14 17:55:00+03:00,7,2026-01-09 12:05:00+03:00|2026-01-09 15:55:00+03:00|2026-01-09 16:50:00+03:00|2026-01-14 11:40:00+03:00|2026-01-14 14:50:00+03:00|2026-01-14 15:30:00+03:00|2026-01-14 17:55:00+03:00,2,2,False,True,True,111|120|123|215|221|224|230,LOW|LOW|LOW|LOW|LOW|LOW|HIGH,855,USDRUBF-L36-V6,78.56,2026-01-14 18:05:00+03:00
USDRUBF-L41,USDRUBF-L41-V3,3,USDRUBF,EL,78.48,78.49,2026-01-14 18:10:00+03:00,2026-01-14,2026-01-09 17:15:00+03:00,2026-01-14 18:00:00+03:00,4,2026-01-09 17:15:00+03:00|2026-01-09 17:40:00+03:00|2026-01-09 18:40:00+03:00|2026-01-14 18:00:00+03:00,2,2,True,True,False,125|126|130|231,LOW|LOW|LOW|LOW,856,USDRUBF-L41-V3,78.49,2026-01-14 18:10:00+03:00
USDRUBF-L36,USDRUBF-L36-V7,7,USDRUBF,MIRROR,78.56,78.56,2026-01-14 18:25:00+03:00,2026-01-14,2026-01-09 12:05:00+03:00,2026-01-14 18:15:00+03:00,8,2026-01-09 12:05:00+03:00|2026-01-09 15:55:00+03:00|2026-01-09 16:50:00+03:00|2026-01-14 11:40:00+03:00|2026-01-14 14:50:00+03:00|2026-01-14 15:30:00+03:00|2026-01-14 17:55:00+03:00|2026-01-14 18:15:00+03:00,2,2,False,True,True,111|120|123|215|221|224|230|232,LOW|LOW|LOW|LOW|LOW|LOW|HIGH|HIGH,859,USDRUBF-L36-V7,78.56,2026-01-14 18:25:00+03:00
USDRUBF-L45,USDRUBF-L45-V2,2,USDRUBF,EL,78.42,78.43,2026-01-14 18:35:00+03:00,2026-01-14,2026-01-12 09:25:00+03:00,2026-01-14 18:25:00+03:00,3,2026-01-12 09:25:00+03:00|2026-01-14 16:20:00+03:00|2026-01-14 18:25:00+03:00,2,2,False,True,False,140|225|233,LOW|LOW|LOW,861,USDRUBF-L45-V2,78.43,2026-01-14 18:35:00+03:00
USDRUBF-L52,USDRUBF-L52-V1,1,USDRUBF,EL,78.32,78.32,2026-01-14 19:10:00+03:00,2026-01-14,2026-01-14 16:50:00+03:00,2026-01-14 18:45:00+03:00,2,2026-01-14 16:50:00+03:00|2026-01-14 18:45:00+03:00,2,2,False,False,False,226|234,LOW|LOW,865,USDRUBF-L52-V1,78.32,2026-01-14 19:10:00+03:00
USDRUBF-L41,USDRUBF-L41-V4,4,USDRUBF,MIRROR,78.48,78.48,2026-01-14 19:20:00+03:00,2026-01-14,2026-01-09 17:15:00+03:00,2026-01-14 19:10:00+03:00,5,2026-01-09 17:15:00+03:00|2026-01-09 17:40:00+03:00|2026-01-09 18:40:00+03:00|2026-01-14 18:00:00+03:00|2026-01-14 19:10:00+03:00,2,2,False,True,True,125|126|130|231|235,LOW|LOW|LOW|LOW|HIGH,867,USDRUBF-L41-V4,78.48,2026-01-14 19:20:00+03:00
USDRUBF-L51,USDRUBF-L51-V2,2,USDRUBF,EL,78.39,78.39,2026-01-14 19:50:00+03:00,2026-01-14,2026-01-14 14:10:00+03:00,2026-01-14 19:30:00+03:00,3,2026-01-14 14:10:00+03:00|2026-01-14 17:05:00+03:00|2026-01-14 19:30:00+03:00,2,2,True,False,False,219|228|236,LOW|LOW|LOW,871,USDRUBF-L51-V2,78.39,2026-01-14 19:50:00+03:00
USDRUBF-L41,USDRUBF-L41-V5,5,USDRUBF,MIRROR,78.48,78.49,2026-01-14 20:20:00+03:00,2026-01-14,2026-01-09 17:15:00+03:00,2026-01-14 20:00:00+03:00,6,2026-01-09 17:15:00+03:00|2026-01-09 17:40:00+03:00|2026-01-09 18:40:00+03:00|2026-01-14 18:00:00+03:00|2026-01-14 19:10:00+03:00|2026-01-14 20:00:00+03:00,2,2,True,True,True,125|126|130|231|235|237,LOW|LOW|LOW|LOW|HIGH|HIGH,874,USDRUBF-L41-V5,78.49,2026-01-14 20:20:00+03:00
USDRUBF-L45,USDRUBF-L45-V3,3,USDRUBF,EL,78.42,78.43,2026-01-14 20:30:00+03:00,2026-01-14,2026-01-12 09:25:00+03:00,2026-01-14 20:20:00+03:00,4,2026-01-12 09:25:00+03:00|2026-01-14 16:20:00+03:00|2026-01-14 18:25:00+03:00|2026-01-14 20:20:00+03:00,2,2,False,True,False,140|225|233|238,LOW|LOW|LOW|LOW,876,USDRUBF-L45-V3,78.43,2026-01-14 20:30:00+03:00
USDRUBF-L53,USDRUBF-L53-V1,1,USDRUBF,EH,78.53,78.52,2026-01-14 21:20:00+03:00,2026-01-14,2026-01-14 17:00:00+03:00,2026-01-14 20:50:00+03:00,2,2026-01-14 17:00:00+03:00|2026-01-14 20:50:00+03:00,2,2,False,False,False,227|239,HIGH|HIGH,879,USDRUBF-L53-V1,78.52,2026-01-14 21:20:00+03:00
USDRUBF-L51,USDRUBF-L51-V3,3,USDRUBF,EL,78.39,78.4,2026-01-14 22:00:00+03:00,2026-01-14,2026-01-14 14:10:00+03:00,2026-01-14 21:25:00+03:00,4,2026-01-14 14:10:00+03:00|2026-01-14 17:05:00+03:00|2026-01-14 19:30:00+03:00|2026-01-14 21:25:00+03:00,2,2,True,False,False,219|228|236|240,LOW|LOW|LOW|LOW,882,USDRUBF-L51-V3,78.4,2026-01-14 22:00:00+03:00
USDRUBF-L54,USDRUBF-L54-V1,1,USDRUBF,MIRROR,78.35,78.35,2026-01-14 22:55:00+03:00,2026-01-14,2026-01-14 17:35:00+03:00,2026-01-14 22:40:00+03:00,2,2026-01-14 17:35:00+03:00|2026-01-14 22:40:00+03:00,2,2,False,False,True,229|242,LOW|HIGH,889,USDRUBF-L54-V1,78.35,2026-01-14 22:55:00+03:00
USDRUBF-L52,USDRUBF-L52-V2,2,USDRUBF,EL,78.32,78.32,2026-01-15 09:15:00+03:00,2026-01-15,2026-01-14 16:50:00+03:00,2026-01-15 09:05:00+03:00,3,2026-01-14 16:50:00+03:00|2026-01-14 18:45:00+03:00|2026-01-15 09:05:00+03:00,2,2,False,True,False,226|234|243,LOW|LOW|LOW,897,USDRUBF-L52-V2,78.32,2026-01-15 09:15:00+03:00
USDRUBF-L40,USDRUBF-L40-V4,4,USDRUBF,MIRROR,78.64,78.64,2026-01-15 09:25:00+03:00,2026-01-15,2026-01-09 17:05:00+03:00,2026-01-15 09:15:00+03:00,5,2026-01-09 17:05:00+03:00|2026-01-09 17:50:00+03:00|2026-01-09 20:05:00+03:00|2026-01-14 15:20:00+03:00|2026-01-15 09:15:00+03:00,2,2,False,True,True,124|127|134|223|244,HIGH|HIGH|LOW|HIGH|HIGH,899,USDRUBF-L40-V4,78.64,2026-01-15 09:25:00+03:00
USDRUBF-L41,USDRUBF-L41-V6,6,USDRUBF,MIRROR,78.48,78.48,2026-01-15 09:35:00+03:00,2026-01-15,2026-01-09 17:15:00+03:00,2026-01-15 09:25:00+03:00,7,2026-01-09 17:15:00+03:00|2026-01-09 17:40:00+03:00|2026-01-09 18:40:00+03:00|2026-01-14 18:00:00+03:00|2026-01-14 19:10:00+03:00|2026-01-14 20:00:00+03:00|2026-01-15 09:25:00+03:00,2,2,False,True,True,125|126|130|231|235|237|245,LOW|LOW|LOW|LOW|HIGH|HIGH|LOW,901,USDRUBF-L41-V6,78.48,2026-01-15 09:35:00+03:00
USDRUBF-L41,USDRUBF-L41-V7,7,USDRUBF,MIRROR,78.48,78.48,2026-01-15 09:55:00+03:00,2026-01-15,2026-01-09 17:15:00+03:00,2026-01-15 09:40:00+03:00,8,2026-01-09 17:15:00+03:00|2026-01-09 17:40:00+03:00|2026-01-09 18:40:00+03:00|2026-01-14 18:00:00+03:00|2026-01-14 19:10:00+03:00|2026-01-14 20:00:00+03:00|2026-01-15 09:25:00+03:00|2026-01-15 09:40:00+03:00,2,2,False,True,True,125|126|130|231|235|237|245|246,LOW|LOW|LOW|LOW|HIGH|HIGH|LOW|LOW,904,USDRUBF-L41-V7,78.48,2026-01-15 09:55:00+03:00
